customer_id,acquisition_channel,customer_segment,recency_days,frequency,monetary,rfm_segment
7600,social_media,Wholesale,276,4,1750.06,Developing
7235,marketplace,New,259,6,10144.94,Developing
5703,paid_search,Regular,10,7,5722.29,Champions
6513,paid_search,Regular,131,3,1900.40,Developing
5759,email,New,160,4,1277.92,Developing
2034,social_media,New,457,2,2557.75,Dormant
1105,organic_search,Regular,124,4,3682.63,Developing
3082,referral,Regular,275,4,5359.96,Developing
3898,paid_search,New,312,6,6418.68,Developing
6064,direct,Regular,31,5,3808.24,Champions
221,affiliate,VIP,213,4,2554.44,Developing
5464,referral,VIP,248,1,1164.12,Developing
6157,paid_search,New,266,3,6556.69,Developing
5427,paid_search,At Risk,117,6,5717.70,Loyal
9896,referral,Wholesale,18,4,7797.72,Loyal
4004,paid_search,VIP,102,5,4762.67,Loyal
3661,social_media,New,179,4,3534.61,Developing
1813,direct,At Risk,91,5,7657.19,Loyal
8860,paid_search,New,242,3,983.90,Developing
4414,referral,Regular,242,5,8322.52,Developing
6635,social_media,New,252,8,14212.84,Developing
584,organic_search,New,782,3,1769.42,Dormant
2440,affiliate,Regular,37,8,7253.76,Champions
6414,marketplace,VIP,332,6,9013.57,Developing
9398,marketplace,Wholesale,73,5,7025.82,Loyal
3697,organic_search,Regular,74,9,8680.80,Loyal
9265,organic_search,VIP,46,5,4925.59,Champions
3619,social_media,New,130,3,2579.93,Developing
1025,email,Regular,437,3,3177.46,Dormant
5581,direct,VIP,250,4,4442.44,Developing
2333,social_media,New,13,8,8816.72,Champions
7281,organic_search,Regular,13,3,2709.16,Loyal
2453,organic_search,Wholesale,494,1,589.38,Dormant
3669,referral,At Risk,646,2,745.53,Dormant
8652,social_media,New,73,3,1623.38,Loyal
9414,referral,New,299,2,587.91,Developing
8335,direct,VIP,68,7,11636.68,Loyal
74,email,Wholesale,108,6,11304.24,Loyal
8815,direct,Regular,70,6,9626.88,Loyal
667,affiliate,VIP,222,4,2804.00,Developing
4895,paid_search,At Risk,823,3,1935.16,Dormant
2323,organic_search,Regular,54,2,639.57,Developing
4037,direct,Regular,506,2,2812.20,Dormant
8468,marketplace,VIP,212,6,5230.08,Developing
7884,marketplace,Regular,59,4,3099.73,Loyal
769,organic_search,VIP,11,6,9435.28,Champions
2308,affiliate,Regular,286,6,3863.89,Developing
8105,marketplace,VIP,193,4,2014.49,Developing
9408,marketplace,Regular,225,4,6094.84,Developing
2276,paid_search,New,649,2,1843.32,Dormant
3713,direct,New,42,5,5934.63,Champions
8063,email,Regular,178,5,6061.85,Developing
2894,organic_search,Wholesale,346,5,4281.41,Developing
2401,email,New,13,4,5625.10,Loyal
7467,direct,New,799,3,2768.72,Dormant
8095,social_media,New,712,4,1274.57,Dormant
3880,email,At Risk,291,3,4827.31,Developing
2711,referral,Regular,33,3,4000.40,Loyal
4529,social_media,New,148,2,1139.96,Developing
5594,marketplace,At Risk,68,4,1587.30,Loyal
5112,marketplace,Regular,742,2,1529.44,Dormant
707,organic_search,At Risk,43,6,7498.23,Champions
8778,email,Regular,112,7,5989.55,Loyal
7712,referral,New,37,2,4499.49,Developing
7939,marketplace,New,483,4,3405.71,Dormant
7187,organic_search,VIP,167,4,2120.02,Developing
1710,social_media,New,432,2,3589.15,Dormant
6623,affiliate,Regular,108,8,5140.09,Loyal
6458,paid_search,New,784,4,4750.35,Dormant
1350,social_media,Regular,150,5,6860.19,Developing
7942,email,Regular,250,2,1185.17,Developing
9134,direct,Regular,329,5,5149.65,Developing
5299,direct,At Risk,472,2,870.85,Dormant
3235,referral,New,349,4,2304.55,Developing
7664,social_media,New,235,4,3881.84,Developing
3436,organic_search,New,233,4,4495.15,Developing
9736,social_media,Wholesale,177,6,9434.73,Developing
1359,marketplace,New,23,2,1638.46,Developing
3424,affiliate,At Risk,49,4,6603.33,Loyal
4345,direct,New,77,6,6762.49,Loyal
8518,organic_search,Wholesale,472,4,2214.04,Dormant
6126,marketplace,Regular,641,4,6561.89,Dormant
598,email,New,143,4,5989.90,Developing
651,referral,Regular,125,7,6087.43,Developing
877,organic_search,Regular,75,6,8056.75,Loyal
2146,referral,New,103,3,3365.42,Loyal
8703,email,Wholesale,309,4,2579.83,Developing
3315,referral,New,58,3,688.42,Loyal
9973,affiliate,At Risk,305,2,1056.46,Developing
1705,marketplace,New,480,4,3136.42,Dormant
3240,email,Regular,621,2,949.24,Dormant
7518,email,Regular,124,5,4144.65,Developing
6103,social_media,Regular,99,6,6246.50,Loyal
9378,organic_search,Regular,120,5,7624.61,Loyal
4171,direct,New,355,2,2216.50,Developing
3288,organic_search,New,19,4,5250.61,Loyal
2353,marketplace,Regular,123,7,9042.04,Developing
9763,direct,Regular,329,2,1888.04,Developing
1598,paid_search,At Risk,605,4,2782.67,Dormant
4111,email,VIP,196,5,2737.93,Developing
894,social_media,New,334,2,3087.58,Developing
8706,social_media,At Risk,30,5,7139.47,Champions
636,referral,Regular,261,6,8390.06,Developing
2560,direct,Regular,21,7,7749.97,Champions
9157,marketplace,Regular,11,7,7403.99,Champions
1239,marketplace,Regular,321,3,3488.93,Developing
1168,referral,VIP,22,4,3212.21,Loyal
2390,paid_search,At Risk,49,4,3120.98,Loyal
3696,referral,VIP,42,4,5329.26,Loyal
9237,social_media,New,501,2,1650.39,Dormant
3770,referral,New,223,3,1580.43,Developing
3198,email,New,193,6,9407.32,Developing
8497,marketplace,New,215,4,4860.46,Developing
5854,email,Regular,9,8,6946.16,Champions
9179,email,At Risk,124,5,4292.44,Developing
312,direct,At Risk,49,4,2262.91,Loyal
2969,marketplace,Wholesale,99,4,6779.10,Loyal
6960,email,VIP,357,5,3334.66,Developing
9733,organic_search,New,49,3,2247.28,Loyal
6080,affiliate,New,512,2,1069.28,Dormant
5074,direct,Regular,351,2,2010.40,Developing
35,organic_search,At Risk,698,1,3019.09,Dormant
665,social_media,New,6,5,2843.83,Champions
8349,affiliate,At Risk,317,4,2917.84,Developing
534,marketplace,New,74,6,7691.92,Loyal
4407,organic_search,Regular,696,2,2861.96,Dormant
4348,organic_search,New,926,2,1662.71,Dormant
5455,affiliate,Wholesale,155,4,7765.76,Developing
3721,marketplace,New,199,4,4995.58,Developing
4446,email,New,123,6,7694.58,Developing
2217,email,New,496,1,1145.68,Dormant
9186,email,Regular,719,2,2952.17,Dormant
4787,marketplace,At Risk,271,4,3571.25,Developing
851,organic_search,Regular,204,6,6253.56,Developing
1402,marketplace,At Risk,132,7,10653.25,Developing
5712,paid_search,New,171,7,5151.57,Developing
3002,referral,New,115,5,4843.80,Loyal
4338,referral,Regular,144,4,4459.79,Developing
3008,organic_search,Regular,98,5,2152.13,Loyal
2864,affiliate,Regular,46,6,5229.05,Champions
2089,marketplace,Regular,483,3,3513.73,Dormant
1059,affiliate,New,410,5,5719.97,Dormant
7808,paid_search,Wholesale,269,2,2452.70,Developing
5942,organic_search,At Risk,11,6,3554.12,Champions
9483,referral,New,303,5,4615.57,Developing
5485,social_media,Wholesale,129,7,5018.73,Developing
6871,direct,Regular,273,5,3869.34,Developing
348,marketplace,Wholesale,199,7,8414.05,Developing
2433,paid_search,New,195,3,3086.62,Developing
207,affiliate,New,239,11,14499.90,Developing
8560,referral,New,40,4,3877.60,Loyal
2007,paid_search,VIP,30,6,3448.01,Champions
4444,direct,New,294,3,3736.60,Developing
4194,organic_search,VIP,54,3,1682.99,Loyal
9035,direct,At Risk,8,4,3963.93,Loyal
8680,direct,New,725,3,4420.33,Dormant
4391,direct,New,142,2,1370.82,Developing
8962,email,Regular,122,4,7087.55,Developing
7181,organic_search,New,158,3,1302.35,Developing
2826,email,New,145,8,7087.62,Developing
362,paid_search,New,132,3,7550.31,Developing
7343,email,New,569,1,1425.69,Dormant
7546,social_media,New,23,6,3709.66,Champions
5426,email,VIP,290,7,5379.46,Developing
640,marketplace,VIP,135,4,3118.77,Developing
8136,affiliate,Regular,193,4,2918.71,Developing
8038,email,Regular,118,6,6693.33,Loyal
3717,social_media,New,133,7,5898.69,Developing
6041,direct,Regular,231,3,3930.23,Developing
8457,direct,Regular,42,4,3416.15,Loyal
4189,direct,At Risk,1,7,7168.05,Champions
6381,social_media,Wholesale,2,2,622.55,Developing
5457,email,New,348,4,2453.22,Developing
1595,direct,At Risk,76,5,7225.22,Loyal
7399,organic_search,Regular,245,5,4524.72,Developing
1018,direct,Regular,25,6,5370.67,Champions
2233,paid_search,New,41,7,4768.16,Champions
3006,referral,At Risk,397,3,1747.84,Dormant
8429,direct,VIP,95,5,4494.95,Loyal
2283,email,New,36,5,2524.13,Champions
4516,direct,New,170,6,7372.73,Developing
6166,organic_search,Regular,53,5,6539.95,Champions
5047,marketplace,Regular,291,4,8854.37,Developing
8956,affiliate,Regular,358,5,5886.31,Developing
9133,marketplace,New,223,5,6146.87,Developing
4790,organic_search,New,216,3,4430.28,Developing
9583,direct,Regular,39,2,1470.48,Developing
1943,email,At Risk,157,5,7979.19,Developing
2785,organic_search,Wholesale,93,3,4995.11,Loyal
4941,paid_search,New,19,4,999.94,Loyal
8208,direct,New,3,7,9560.31,Champions
7487,email,Regular,197,4,917.63,Developing
3115,social_media,New,223,4,3428.52,Developing
5698,affiliate,Regular,136,3,5584.26,Developing
4213,organic_search,Regular,88,5,3172.64,Loyal
1036,direct,Regular,289,5,2749.67,Developing
7635,affiliate,New,88,3,2399.67,Loyal
8577,direct,VIP,434,4,3345.33,Dormant
660,paid_search,Regular,112,4,2651.07,Loyal
4445,affiliate,New,38,6,4819.61,Champions
5755,marketplace,Regular,86,4,3399.78,Loyal
4292,organic_search,At Risk,156,4,5193.52,Developing
9655,paid_search,At Risk,227,4,8215.29,Developing
941,organic_search,VIP,65,6,5718.65,Loyal
4166,organic_search,New,94,8,8338.16,Loyal
8205,email,Wholesale,210,3,4428.45,Developing
5619,direct,Regular,330,2,4078.44,Developing
2734,email,New,38,7,5711.53,Champions
6388,referral,Regular,58,7,8886.18,Champions
6904,social_media,Regular,126,4,2860.76,Developing
9315,marketplace,Wholesale,7,6,4839.19,Champions
1407,direct,Regular,884,1,1774.95,Dormant
3210,email,At Risk,49,3,4188.93,Loyal
3984,marketplace,Regular,359,5,4978.91,Developing
732,referral,New,168,3,2081.92,Developing
158,organic_search,VIP,119,5,3004.18,Loyal
9740,marketplace,Regular,952,2,1939.92,Dormant
6400,paid_search,New,344,4,2469.18,Developing
3457,affiliate,Regular,86,6,8519.22,Loyal
3852,referral,Regular,172,6,10232.40,Developing
891,paid_search,Regular,381,4,2014.87,Dormant
5856,social_media,New,228,4,3450.73,Developing
7937,paid_search,VIP,3,8,8941.65,Champions
8333,paid_search,VIP,37,4,4026.15,Loyal
786,paid_search,New,127,4,3922.30,Developing
7254,marketplace,Regular,44,3,1369.97,Loyal
3176,email,At Risk,236,6,5463.79,Developing
5686,social_media,At Risk,301,1,744.50,Developing
5255,organic_search,Regular,81,4,2083.97,Loyal
4828,email,Wholesale,363,4,2914.15,Developing
7263,paid_search,New,45,7,9810.47,Champions
4352,organic_search,Regular,467,3,4466.78,Dormant
7095,marketplace,Wholesale,336,7,7011.62,Developing
5472,organic_search,At Risk,11,4,6109.86,Loyal
8385,paid_search,Wholesale,265,8,10264.63,Developing
8696,marketplace,New,157,2,844.03,Developing
9196,affiliate,Regular,316,5,5283.91,Developing
7020,affiliate,VIP,837,2,1192.86,Dormant
536,marketplace,Regular,800,4,2737.46,Dormant
3324,direct,Regular,169,5,4189.57,Developing
8729,social_media,VIP,23,4,3572.71,Loyal
9072,email,New,66,4,8343.81,Loyal
1901,affiliate,At Risk,344,6,4039.75,Developing
6267,direct,VIP,211,9,8480.61,Developing
4932,organic_search,Regular,139,4,4486.88,Developing
1191,paid_search,Regular,529,6,3091.41,Dormant
996,social_media,New,65,4,6434.63,Loyal
558,affiliate,At Risk,322,4,4843.51,Developing
293,paid_search,VIP,277,3,2368.62,Developing
646,affiliate,New,396,3,1447.26,Dormant
8883,direct,Regular,525,4,2175.77,Dormant
7831,paid_search,Regular,513,2,2081.98,Dormant
8443,email,Regular,217,7,7068.96,Developing
5321,organic_search,New,81,7,9088.37,Loyal
2517,direct,New,9,1,212.56,Developing
3113,email,New,397,4,2177.78,Dormant
395,social_media,At Risk,72,4,1110.80,Loyal
1247,marketplace,At Risk,281,3,4717.36,Developing
306,marketplace,New,24,2,3136.97,Developing
2534,paid_search,Regular,111,5,7496.80,Loyal
6411,social_media,New,73,4,2087.08,Loyal
8999,affiliate,Regular,382,3,2166.31,Dormant
9690,affiliate,New,267,4,3081.63,Developing
5208,referral,VIP,37,8,10104.50,Champions
9908,paid_search,Wholesale,36,8,12515.75,Champions
5509,referral,Regular,313,4,4424.59,Developing
69,marketplace,VIP,499,4,5023.89,Dormant
8435,affiliate,New,237,6,8363.50,Developing
4198,direct,VIP,421,2,1468.29,Dormant
5995,referral,At Risk,770,5,3659.03,Dormant
1311,social_media,Regular,69,4,3826.25,Loyal
1558,direct,New,682,5,5887.88,Dormant
9018,referral,New,385,5,2590.88,Dormant
2965,email,Regular,171,2,1980.04,Developing
3711,paid_search,New,260,2,1432.94,Developing
1308,direct,Regular,105,4,2214.57,Loyal
6024,organic_search,Regular,56,6,5019.79,Champions
7078,affiliate,Regular,33,5,2907.80,Champions
1137,social_media,Regular,30,4,7412.01,Loyal
7472,direct,Regular,192,4,2924.50,Developing
7914,marketplace,New,184,5,1265.96,Developing
733,referral,Regular,182,6,7697.96,Developing
6434,referral,New,656,2,1409.78,Dormant
3537,social_media,Regular,190,3,2214.54,Developing
7966,referral,New,687,1,327.35,Dormant
3781,email,VIP,334,3,5478.26,Developing
3180,organic_search,At Risk,270,6,5218.07,Developing
4861,marketplace,New,128,4,1862.81,Developing
5467,paid_search,At Risk,319,5,5574.86,Developing
8895,direct,Regular,185,3,1747.69,Developing
9717,referral,Regular,203,6,3879.36,Developing
4463,organic_search,Regular,68,5,2412.69,Loyal
6764,social_media,At Risk,96,6,6390.90,Loyal
4820,affiliate,Regular,223,5,8166.92,Developing
418,affiliate,New,37,3,3790.37,Loyal
2324,social_media,VIP,289,4,4805.51,Developing
8493,direct,New,78,8,7896.50,Loyal
1465,email,Regular,197,7,5981.30,Developing
582,email,Regular,54,6,5735.28,Champions
1354,paid_search,Regular,200,5,4970.37,Developing
8024,direct,New,123,5,3747.96,Developing
9434,referral,At Risk,115,4,3169.39,Loyal
9942,paid_search,VIP,20,7,6901.78,Champions
2905,paid_search,At Risk,889,2,502.32,Dormant
1822,direct,Regular,1069,1,804.28,Dormant
4995,organic_search,New,65,3,1196.90,Loyal
5542,social_media,Wholesale,155,3,2039.81,Developing
5747,paid_search,New,122,3,4351.17,Developing
3560,email,At Risk,142,1,172.63,Developing
7012,organic_search,Regular,180,5,4387.43,Developing
2604,organic_search,Wholesale,79,4,6262.47,Loyal
5288,direct,New,66,4,4452.33,Loyal
7897,referral,New,962,2,2406.33,Dormant
7516,marketplace,New,167,4,5412.36,Developing
9936,organic_search,Wholesale,337,3,5458.63,Developing
9277,email,New,283,4,3693.70,Developing
6011,direct,Regular,330,4,5294.38,Developing
2921,organic_search,VIP,82,7,5863.47,Loyal
6896,paid_search,Regular,197,6,6129.06,Developing
1224,direct,New,214,2,1893.45,Developing
6446,marketplace,Regular,190,4,3690.85,Developing
8394,affiliate,Regular,259,3,3501.89,Developing
2071,referral,New,102,3,3179.99,Loyal
4325,paid_search,New,26,5,4070.92,Champions
8076,referral,New,277,8,16179.30,Developing
7750,social_media,New,36,7,7426.16,Champions
5009,social_media,Regular,127,8,12032.40,Developing
6199,referral,VIP,159,4,3657.37,Developing
9331,social_media,Regular,38,5,7712.42,Champions
9034,email,New,114,4,8291.45,Loyal
2468,marketplace,Regular,51,6,7916.46,Champions
1262,marketplace,Regular,11,4,3567.52,Loyal
6494,organic_search,New,646,2,1099.20,Dormant
4113,paid_search,Regular,126,5,3016.78,Developing
1221,direct,Regular,324,4,3826.59,Developing
9651,referral,New,696,1,1472.64,Dormant
7448,paid_search,New,332,3,4365.73,Developing
4928,email,Wholesale,482,3,3732.09,Dormant
6529,affiliate,New,166,8,7411.30,Developing
8248,direct,VIP,103,6,6838.31,Loyal
9215,email,Regular,256,2,746.44,Developing
4110,organic_search,New,23,5,5503.49,Champions
9607,marketplace,Regular,361,3,163.01,Developing
5757,social_media,Regular,35,6,6378.91,Champions
8082,affiliate,Regular,136,4,3717.30,Developing
5020,marketplace,New,435,3,1957.36,Dormant
3819,direct,Wholesale,54,3,2849.76,Loyal
7648,marketplace,At Risk,33,5,6162.75,Champions
373,marketplace,New,227,5,4988.22,Developing
2824,organic_search,Regular,164,8,5052.73,Developing
1713,affiliate,Regular,358,4,3079.20,Developing
4415,affiliate,New,425,2,1397.74,Dormant
9266,email,New,196,5,3255.56,Developing
3648,social_media,At Risk,123,4,5859.93,Developing
4775,referral,Wholesale,146,3,2926.09,Developing
1930,direct,New,413,4,3482.53,Dormant
3277,direct,Regular,8,6,5724.98,Champions
9131,organic_search,New,104,4,2385.23,Loyal
6973,paid_search,Regular,109,3,2094.80,Loyal
4175,organic_search,At Risk,449,5,3490.68,Dormant
6358,marketplace,New,276,4,4526.47,Developing
7534,affiliate,Regular,152,3,2766.45,Developing
9054,paid_search,At Risk,379,3,2778.13,Dormant
6281,email,New,74,7,7145.37,Loyal
8567,social_media,Regular,275,4,5325.02,Developing
7549,email,Regular,41,2,446.52,Developing
2030,direct,Wholesale,2,3,2892.84,Loyal
5339,affiliate,New,82,8,9995.48,Loyal
6792,paid_search,Regular,450,3,1504.55,Dormant
4015,affiliate,Regular,102,5,9026.83,Loyal
1210,email,New,39,4,1875.19,Loyal
7647,affiliate,Regular,538,3,1755.42,Dormant
7406,direct,VIP,118,7,5681.64,Loyal
1163,organic_search,VIP,93,4,1339.63,Loyal
22,email,At Risk,431,4,7808.49,Dormant
1565,affiliate,New,377,5,5212.74,Dormant
5077,direct,Regular,145,3,5664.61,Developing
1650,direct,New,33,4,4182.90,Loyal
8300,paid_search,At Risk,228,2,3035.88,Developing
5675,direct,Regular,545,4,3325.11,Dormant
765,paid_search,Regular,19,7,6824.19,Champions
959,organic_search,Wholesale,32,4,4567.21,Loyal
7337,marketplace,New,570,4,2859.92,Dormant
5421,referral,New,42,4,2496.71,Loyal
5187,direct,New,83,5,7403.40,Loyal
1000,email,Wholesale,182,6,9484.05,Developing
4465,paid_search,New,250,5,5234.62,Developing
4524,organic_search,New,121,3,2134.13,Developing
730,marketplace,New,51,5,4985.02,Champions
7211,direct,Wholesale,46,6,10169.77,Champions
5891,organic_search,At Risk,103,5,8805.34,Loyal
5445,organic_search,New,77,4,3913.99,Loyal
104,email,At Risk,216,4,3526.65,Developing
4693,social_media,New,49,7,8634.63,Champions
619,direct,Regular,265,4,6772.37,Developing
6911,paid_search,New,265,3,2175.79,Developing
8194,organic_search,New,88,2,1735.33,Developing
2097,referral,At Risk,150,2,2148.16,Developing
9337,direct,New,95,7,6350.58,Loyal
2535,referral,New,15,7,8886.18,Champions
249,referral,Regular,82,7,9323.91,Loyal
1859,paid_search,At Risk,84,6,6213.46,Loyal
2347,social_media,Regular,781,4,1222.45,Dormant
8651,direct,Regular,203,3,2252.52,Developing
7286,paid_search,Regular,202,4,3190.34,Developing
7867,social_media,Wholesale,168,4,4459.22,Developing
5979,email,VIP,73,2,1220.17,Developing
2688,email,Regular,77,5,4771.41,Loyal
2565,social_media,Wholesale,64,2,2120.09,Developing
9202,referral,Regular,19,6,4471.93,Champions
8900,email,At Risk,193,5,5434.09,Developing
1467,affiliate,New,463,4,4319.58,Dormant
709,email,New,498,4,2698.09,Dormant
4281,organic_search,New,201,3,1314.19,Developing
1400,referral,Regular,779,2,817.74,Dormant
1747,email,New,476,3,4560.97,Dormant
4396,paid_search,New,123,6,3284.72,Developing
7023,social_media,New,421,3,4122.31,Dormant
7836,direct,Regular,93,5,6381.26,Loyal
162,paid_search,Wholesale,42,7,4309.72,Champions
8104,organic_search,New,866,2,1583.02,Dormant
8607,email,New,432,2,1067.10,Dormant
2399,email,New,19,4,5482.20,Loyal
4925,email,At Risk,184,5,4871.96,Developing
1551,email,Regular,326,6,2816.04,Developing
755,organic_search,New,1058,1,763.74,Dormant
1486,marketplace,New,88,3,1467.93,Loyal
7176,referral,New,405,6,6832.95,Dormant
7387,paid_search,Regular,24,4,6005.09,Loyal
1333,referral,Regular,130,5,2690.74,Developing
