payment_id,order_id,payment_method,payment_status,amount,payment_datetime
28592,28592,paypal,paid,551.29,2025-05-22 13:28:05
28593,28593,apple_pay,paid,1131.49,2024-09-15 12:26:41
28594,28594,credit_card,paid,306.54,2024-05-23 21:20:32
28595,28595,credit_card,paid,2019.36,2024-12-22 02:29:04
28596,28596,credit_card,paid,210.66,2025-12-20 12:00:33
28597,28597,gift_card,paid,642.81,2025-10-19 00:27:18
28598,28598,google_pay,paid,299.74,2025-04-25 05:51:24
28599,28599,paypal,paid,1864.78,2023-11-03 10:30:26
28600,28600,google_pay,paid,906.98,2023-06-20 18:47:37
28601,28601,apple_pay,paid,252.45,2023-11-23 20:06:24
28602,28602,credit_card,paid,2282.72,2023-08-22 17:40:13
28603,28603,bank_transfer,paid,381.62,2025-12-23 20:53:13
28604,28604,bank_transfer,paid,749.06,2023-11-08 23:06:42
28605,28605,paypal,paid,1682.33,2023-05-26 12:13:58
28606,28606,gift_card,paid,1883.50,2023-01-21 21:12:29
28607,28607,bank_transfer,paid,362.25,2025-11-29 01:37:51
28608,28608,google_pay,partially_refunded,1003.51,2024-11-06 04:26:18
28609,28609,apple_pay,paid,770.75,2025-10-19 17:29:56
28610,28610,paypal,paid,1311.84,2023-10-05 02:27:13
28611,28611,gift_card,paid,326.62,2023-05-14 11:11:21
28612,28612,google_pay,paid,1729.13,2025-12-05 18:41:04
28613,28613,credit_card,paid,149.04,2023-11-10 11:23:00
28614,28614,google_pay,paid,220.18,2023-10-16 08:54:31
28615,28615,bank_transfer,paid,438.67,2023-03-16 09:49:02
28616,28616,gift_card,refunded,351.67,2025-07-13 20:36:40
28617,28617,apple_pay,paid,1673.26,2023-10-25 04:16:25
28618,28618,gift_card,paid,2418.38,2023-11-11 17:01:55
28619,28619,apple_pay,paid,2774.69,2024-02-25 23:37:22
28620,28620,gift_card,paid,641.85,2023-07-23 03:30:45
28621,28621,google_pay,paid,234.07,2024-12-04 05:54:36
28622,28622,credit_card,paid,215.26,2023-02-07 23:34:05
28623,28623,gift_card,paid,2002.57,2024-08-31 14:59:29
28624,28624,credit_card,paid,218.88,2025-07-28 00:36:20
28625,28625,google_pay,paid,593.62,2025-01-28 19:01:51
28626,28626,credit_card,failed,0.00,2025-03-03 18:23:33
28627,28627,apple_pay,paid,2889.21,2025-05-20 12:14:09
28628,28628,credit_card,paid,1787.03,2023-01-22 17:35:32
28629,28629,google_pay,paid,323.34,2023-09-10 12:03:09
28630,28630,google_pay,paid,1088.39,2025-10-13 19:23:21
28631,28631,credit_card,paid,746.82,2024-11-19 05:31:31
28632,28632,apple_pay,paid,780.06,2025-03-24 00:00:11
28633,28633,gift_card,paid,1176.96,2025-12-02 13:22:09
28634,28634,gift_card,partially_refunded,2449.09,2025-09-18 03:57:00
28635,28635,credit_card,paid,3247.20,2024-10-24 10:07:31
28636,28636,credit_card,paid,1157.78,2023-08-22 00:57:05
28637,28637,credit_card,paid,88.02,2025-05-11 08:30:04
28638,28638,google_pay,paid,439.36,2023-03-22 11:02:08
28639,28639,bank_transfer,paid,597.95,2025-01-10 13:16:57
28640,28640,credit_card,paid,3196.23,2024-08-20 15:39:51
28641,28641,bank_transfer,partially_refunded,974.02,2025-05-26 00:06:08
28642,28642,google_pay,paid,724.66,2023-03-25 11:59:27
28643,28643,apple_pay,partially_refunded,527.56,2023-07-21 04:57:38
28644,28644,credit_card,paid,2921.76,2025-02-09 03:25:00
28645,28645,paypal,paid,2294.07,2023-01-13 10:50:26
28646,28646,credit_card,paid,616.33,2025-12-12 10:59:43
28647,28647,google_pay,paid,3768.49,2024-05-18 06:43:16
28648,28648,credit_card,paid,561.31,2023-05-01 18:14:46
28649,28649,gift_card,paid,1163.81,2025-12-27 07:58:35
28650,28650,paypal,paid,811.70,2023-08-03 01:31:56
28651,28651,gift_card,paid,796.96,2025-02-02 14:06:51
28652,28652,apple_pay,paid,202.91,2025-06-14 12:51:54
28653,28653,credit_card,paid,88.48,2024-06-07 07:11:50
28654,28654,paypal,paid,781.06,2023-03-06 09:43:59
28655,28655,apple_pay,paid,462.81,2023-12-24 14:59:00
28656,28656,bank_transfer,paid,1233.44,2025-11-16 21:53:29
28657,28657,credit_card,paid,1912.63,2024-11-22 22:42:36
28658,28658,credit_card,paid,1999.67,2025-09-29 01:41:05
28659,28659,apple_pay,failed,0.00,2023-03-12 07:23:57
28660,28660,google_pay,paid,691.97,2025-09-05 21:44:31
28661,28661,credit_card,paid,786.58,2024-05-01 19:32:09
28662,28662,google_pay,failed,0.00,2023-06-25 09:49:15
28663,28663,bank_transfer,partially_refunded,1128.00,2025-02-17 13:53:32
28664,28664,google_pay,paid,1390.11,2024-11-21 04:47:07
28665,28665,bank_transfer,paid,210.17,2024-09-01 06:27:15
28666,28666,bank_transfer,paid,338.65,2023-05-10 01:52:39
28667,28667,apple_pay,paid,2142.35,2025-07-20 02:52:13
28668,28668,google_pay,paid,2721.16,2024-04-24 15:19:07
28669,28669,bank_transfer,paid,293.55,2024-06-10 21:20:27
28670,28670,paypal,authorized,175.54,2024-08-16 00:43:54
28671,28671,paypal,paid,105.18,2025-06-26 06:32:25
28672,28672,paypal,authorized,178.46,2024-01-06 20:24:07
28673,28673,gift_card,paid,2008.60,2025-04-18 19:08:29
28674,28674,google_pay,paid,955.49,2023-06-29 16:59:01
28675,28675,bank_transfer,paid,906.00,2024-10-11 16:33:12
28676,28676,apple_pay,paid,172.85,2023-07-18 15:18:30
28677,28677,google_pay,paid,992.90,2023-08-27 19:52:18
28678,28678,google_pay,refunded,2503.17,2024-02-25 02:52:03
28679,28679,gift_card,paid,867.16,2023-06-01 23:37:26
28680,28680,credit_card,paid,14.87,2025-10-09 12:47:48
28681,28681,bank_transfer,paid,1491.85,2024-02-06 22:05:16
28682,28682,bank_transfer,paid,2377.74,2025-12-06 00:22:01
28683,28683,gift_card,paid,1407.91,2024-02-24 03:16:20
28684,28684,bank_transfer,authorized,2221.47,2024-04-02 15:48:55
28685,28685,paypal,paid,283.72,2023-03-23 05:56:34
28686,28686,paypal,paid,892.91,2024-12-03 12:02:02
28687,28687,bank_transfer,paid,984.65,2023-01-13 21:33:35
28688,28688,credit_card,paid,2269.74,2025-04-23 11:42:32
28689,28689,apple_pay,paid,508.80,2024-10-19 02:37:50
28690,28690,bank_transfer,paid,671.73,2024-03-24 09:00:05
28691,28691,credit_card,paid,1148.98,2025-07-09 11:01:17
28692,28692,apple_pay,authorized,297.93,2024-01-22 06:11:21
28693,28693,paypal,paid,1571.77,2024-02-29 16:03:33
28694,28694,gift_card,refunded,442.36,2025-03-14 22:12:26
28695,28695,gift_card,paid,1234.30,2024-02-13 06:24:08
28696,28696,paypal,paid,1128.17,2023-10-16 21:35:19
28697,28697,google_pay,paid,617.27,2024-06-19 01:19:01
28698,28698,google_pay,paid,977.63,2024-01-21 23:28:46
28699,28699,apple_pay,paid,204.68,2024-11-22 23:07:52
28700,28700,bank_transfer,paid,389.25,2024-01-31 10:27:29
28701,28701,apple_pay,paid,516.39,2023-09-11 00:48:20
28702,28702,credit_card,paid,767.29,2024-12-16 22:06:42
28703,28703,paypal,paid,2756.01,2023-05-07 17:52:24
28704,28704,apple_pay,paid,108.43,2024-07-15 03:38:11
28705,28705,paypal,paid,392.63,2023-03-06 08:06:05
28706,28706,gift_card,refunded,499.37,2025-07-24 21:34:20
28707,28707,gift_card,paid,569.68,2024-04-14 18:15:24
28708,28708,apple_pay,paid,1021.43,2024-09-01 23:00:57
28709,28709,paypal,paid,1143.25,2025-05-31 05:03:12
28710,28710,apple_pay,paid,2898.79,2024-01-13 20:01:00
28711,28711,credit_card,paid,1915.50,2025-02-28 21:47:38
28712,28712,apple_pay,paid,659.30,2025-11-09 00:27:14
28713,28713,credit_card,paid,901.98,2025-10-07 04:35:40
28714,28714,gift_card,paid,1266.80,2025-09-04 11:15:02
28715,28715,google_pay,paid,72.73,2023-03-06 04:38:55
28716,28716,gift_card,paid,821.46,2024-01-07 20:30:03
28717,28717,apple_pay,paid,1379.88,2025-07-18 19:33:26
28718,28718,credit_card,paid,4190.36,2023-02-07 00:10:14
28719,28719,gift_card,paid,820.04,2023-06-15 02:04:37
28720,28720,apple_pay,paid,370.31,2023-07-26 16:09:27
28721,28721,bank_transfer,paid,2140.72,2023-11-13 07:30:01
28722,28722,google_pay,paid,142.76,2023-11-04 02:11:58
28723,28723,bank_transfer,paid,3173.40,2025-02-21 07:40:29
28724,28724,apple_pay,paid,134.87,2025-12-07 11:35:48
28725,28725,google_pay,partially_refunded,1860.78,2024-07-14 11:42:53
28726,28726,apple_pay,paid,222.34,2025-03-13 19:42:32
28727,28727,apple_pay,paid,160.85,2023-12-04 03:16:23
28728,28728,credit_card,paid,474.56,2025-08-01 02:03:40
28729,28729,credit_card,authorized,856.42,2023-09-20 20:24:36
28730,28730,bank_transfer,paid,418.96,2024-01-03 18:58:22
28731,28731,gift_card,authorized,1008.45,2023-04-08 19:03:49
28732,28732,gift_card,failed,0.00,2025-02-10 13:33:03
28733,28733,google_pay,authorized,2642.20,2023-12-23 20:37:20
28734,28734,gift_card,paid,2836.12,2025-12-22 10:59:58
28735,28735,credit_card,paid,520.79,2025-09-10 21:57:17
28736,28736,bank_transfer,paid,296.09,2025-04-27 16:46:13
28737,28737,gift_card,paid,316.08,2025-10-04 21:05:43
28738,28738,paypal,paid,827.27,2023-12-19 14:06:09
28739,28739,credit_card,paid,23.27,2023-07-02 20:41:41
28740,28740,credit_card,paid,615.90,2024-11-17 00:57:36
28741,28741,apple_pay,paid,2686.05,2024-12-02 21:20:11
28742,28742,apple_pay,paid,143.48,2023-12-21 21:26:45
28743,28743,gift_card,paid,522.97,2024-10-20 22:03:13
28744,28744,paypal,paid,856.00,2023-04-15 16:04:04
28745,28745,paypal,paid,735.68,2025-11-16 09:17:40
28746,28746,credit_card,paid,903.19,2025-08-09 20:54:55
28747,28747,bank_transfer,paid,1312.25,2025-10-19 11:00:02
28748,28748,credit_card,paid,1855.67,2024-06-29 18:35:46
28749,28749,credit_card,failed,0.00,2023-11-09 08:05:52
28750,28750,gift_card,paid,183.14,2025-03-31 19:13:43
28751,28751,gift_card,refunded,61.76,2023-05-04 22:46:39
28752,28752,paypal,paid,507.09,2025-01-23 03:37:42
28753,28753,paypal,partially_refunded,691.54,2023-11-13 15:03:52
28754,28754,google_pay,paid,510.53,2024-07-05 22:44:01
28755,28755,credit_card,paid,243.41,2023-03-10 11:05:04
28756,28756,bank_transfer,paid,714.05,2023-07-13 11:29:30
28757,28757,gift_card,paid,328.33,2024-05-16 23:49:47
28758,28758,paypal,paid,1977.84,2023-04-25 07:16:40
28759,28759,apple_pay,failed,0.00,2024-03-02 20:09:13
28760,28760,credit_card,failed,0.00,2025-11-19 14:19:50
28761,28761,credit_card,paid,1492.85,2024-03-03 23:47:11
28762,28762,paypal,paid,838.02,2025-03-17 16:37:28
28763,28763,credit_card,paid,271.23,2025-04-22 13:31:39
28764,28764,gift_card,failed,0.00,2025-10-18 02:54:29
28765,28765,paypal,paid,931.92,2025-09-23 08:53:48
28766,28766,bank_transfer,paid,557.56,2024-08-15 21:49:31
28767,28767,apple_pay,partially_refunded,1624.82,2023-09-15 17:39:23
28768,28768,paypal,paid,463.01,2025-11-10 00:38:35
28769,28769,bank_transfer,paid,942.62,2024-11-10 17:06:52
28770,28770,paypal,paid,92.66,2024-11-02 19:10:48
28771,28771,bank_transfer,failed,0.00,2023-01-10 23:51:16
28772,28772,google_pay,paid,1845.58,2023-12-21 19:36:10
28773,28773,google_pay,paid,3117.99,2025-01-29 17:59:28
28774,28774,apple_pay,paid,679.80,2023-04-25 14:39:13
28775,28775,bank_transfer,paid,680.67,2023-02-24 13:25:07
28776,28776,apple_pay,paid,980.99,2025-07-07 18:09:33
28777,28777,gift_card,paid,1267.13,2025-03-16 05:36:02
28778,28778,google_pay,paid,181.55,2025-04-24 21:57:20
28779,28779,paypal,paid,2448.93,2023-01-25 02:14:11
28780,28780,apple_pay,paid,2640.91,2025-08-31 00:23:34
28781,28781,gift_card,paid,1707.22,2024-12-25 02:02:39
28782,28782,google_pay,paid,745.05,2024-12-30 08:53:54
28783,28783,apple_pay,paid,1396.95,2024-06-02 12:31:30
28784,28784,paypal,paid,1752.94,2025-05-22 17:43:23
28785,28785,bank_transfer,paid,592.29,2023-03-27 06:07:37
28786,28786,gift_card,paid,889.62,2024-11-07 16:24:31
28787,28787,paypal,refunded,1184.85,2024-05-23 09:22:36
28788,28788,credit_card,paid,739.21,2025-05-28 22:15:40
28789,28789,credit_card,paid,289.75,2023-05-28 15:43:34
28790,28790,apple_pay,paid,2054.44,2024-09-28 10:23:19
28791,28791,gift_card,paid,850.47,2023-06-12 11:51:02
28792,28792,google_pay,paid,499.00,2025-07-06 18:12:46
28793,28793,paypal,paid,2037.70,2025-05-21 23:26:26
28794,28794,google_pay,paid,905.11,2023-04-19 15:25:06
28795,28795,gift_card,paid,111.32,2023-03-03 10:07:30
28796,28796,google_pay,refunded,686.41,2025-09-29 07:00:49
28797,28797,google_pay,paid,276.73,2024-01-30 08:25:54
28798,28798,google_pay,failed,0.00,2023-01-18 19:26:13
28799,28799,apple_pay,paid,2745.26,2024-05-26 13:10:29
28800,28800,apple_pay,paid,436.40,2023-03-15 22:34:33
28801,28801,credit_card,paid,171.45,2024-09-29 05:08:42
28802,28802,credit_card,refunded,822.32,2023-09-25 12:55:41
28803,28803,bank_transfer,paid,227.42,2023-02-06 13:19:04
28804,28804,gift_card,paid,611.71,2025-07-19 19:40:37
28805,28805,google_pay,paid,908.12,2025-03-03 08:54:25
28806,28806,credit_card,paid,1714.96,2025-10-30 13:01:39
28807,28807,credit_card,paid,385.14,2024-08-30 12:46:00
28808,28808,apple_pay,paid,539.19,2023-02-10 23:03:28
28809,28809,google_pay,paid,309.45,2023-06-10 06:47:06
28810,28810,bank_transfer,paid,274.64,2025-10-06 08:14:43
28811,28811,apple_pay,paid,770.53,2023-12-21 08:41:35
28812,28812,apple_pay,paid,498.89,2024-01-21 06:03:27
28813,28813,apple_pay,refunded,936.05,2023-11-30 14:51:53
28814,28814,google_pay,paid,958.07,2025-11-16 07:50:15
28815,28815,apple_pay,paid,1914.27,2023-07-18 16:52:37
28816,28816,credit_card,paid,279.33,2023-10-15 20:01:01
28817,28817,gift_card,paid,453.52,2024-04-05 05:29:06
28818,28818,gift_card,partially_refunded,418.28,2024-03-26 13:55:51
28819,28819,credit_card,paid,1063.73,2025-03-13 03:01:27
28820,28820,gift_card,refunded,870.76,2024-03-04 07:16:05
28821,28821,credit_card,paid,782.16,2024-09-28 03:20:58
28822,28822,gift_card,failed,0.00,2024-05-23 03:37:55
28823,28823,credit_card,paid,893.21,2023-11-20 09:34:17
28824,28824,apple_pay,paid,1404.30,2024-02-23 12:37:31
28825,28825,credit_card,paid,950.33,2025-03-03 10:08:22
28826,28826,gift_card,paid,2072.79,2025-07-10 09:11:33
28827,28827,apple_pay,paid,1303.08,2024-04-19 05:06:02
28828,28828,paypal,refunded,1760.41,2024-04-30 08:59:50
28829,28829,bank_transfer,paid,87.90,2025-11-12 04:27:16
28830,28830,gift_card,paid,725.90,2024-10-26 18:28:13
28831,28831,gift_card,paid,4067.75,2024-12-14 09:28:08
28832,28832,bank_transfer,paid,788.06,2023-05-16 16:43:31
28833,28833,gift_card,refunded,539.49,2023-07-27 19:49:26
28834,28834,credit_card,paid,323.13,2023-10-14 11:22:06
28835,28835,google_pay,paid,70.02,2024-12-20 14:25:04
28836,28836,credit_card,authorized,415.98,2025-06-09 00:22:56
28837,28837,paypal,paid,40.86,2024-10-16 07:04:43
28838,28838,paypal,paid,1306.79,2023-10-04 11:01:23
28839,28839,apple_pay,paid,815.25,2023-07-13 14:09:14
28840,28840,credit_card,paid,2719.09,2024-08-28 17:58:40
28841,28841,paypal,paid,1245.63,2025-01-14 12:30:26
28842,28842,bank_transfer,paid,921.66,2025-08-26 08:25:26
28843,28843,apple_pay,paid,572.93,2023-07-04 20:06:11
28844,28844,bank_transfer,paid,968.51,2025-08-03 22:12:53
28845,28845,gift_card,paid,2813.11,2023-11-04 04:42:11
28846,28846,apple_pay,paid,471.99,2025-05-30 06:10:20
28847,28847,apple_pay,paid,689.73,2025-09-08 08:26:51
28848,28848,credit_card,paid,815.92,2024-05-29 06:29:14
28849,28849,gift_card,paid,484.35,2024-05-06 02:33:39
28850,28850,paypal,refunded,859.64,2025-11-24 23:58:04
28851,28851,bank_transfer,paid,292.02,2024-03-30 15:10:22
28852,28852,paypal,paid,1402.22,2024-12-01 20:42:12
28853,28853,google_pay,authorized,408.66,2024-07-22 14:04:15
28854,28854,bank_transfer,paid,487.01,2025-01-01 08:32:26
28855,28855,paypal,paid,843.86,2024-04-17 20:35:18
28856,28856,credit_card,paid,1309.37,2023-10-01 03:48:13
28857,28857,gift_card,paid,1218.86,2023-11-18 03:55:44
28858,28858,apple_pay,paid,635.16,2024-01-27 04:02:09
28859,28859,apple_pay,paid,329.63,2025-11-29 10:39:14
28860,28860,apple_pay,paid,1016.05,2024-10-10 17:39:49
28861,28861,gift_card,paid,74.93,2024-10-05 19:02:32
28862,28862,gift_card,paid,1737.52,2025-04-27 21:03:06
28863,28863,bank_transfer,failed,0.00,2025-11-03 18:54:20
28864,28864,gift_card,paid,228.08,2023-09-24 15:02:42
28865,28865,credit_card,paid,682.03,2023-07-20 14:00:35
28866,28866,paypal,paid,535.67,2024-09-05 02:16:51
28867,28867,credit_card,paid,187.98,2025-02-20 04:17:16
28868,28868,bank_transfer,authorized,696.00,2024-03-28 11:13:58
28869,28869,google_pay,partially_refunded,998.15,2024-06-03 15:34:38
28870,28870,paypal,paid,252.16,2023-12-30 00:18:30
28871,28871,apple_pay,failed,0.00,2025-05-30 13:39:27
28872,28872,credit_card,paid,864.11,2024-09-04 06:46:53
28873,28873,credit_card,paid,299.89,2025-12-20 07:35:45
28874,28874,credit_card,partially_refunded,562.40,2023-08-13 00:35:21
28875,28875,paypal,paid,953.82,2025-06-23 12:57:28
28876,28876,bank_transfer,failed,0.00,2025-04-17 11:42:47
28877,28877,apple_pay,authorized,1250.49,2025-07-31 02:23:46
28878,28878,gift_card,paid,268.60,2025-05-29 08:44:52
28879,28879,bank_transfer,partially_refunded,326.28,2025-11-23 18:29:15
28880,28880,credit_card,paid,521.21,2024-07-24 19:48:02
28881,28881,bank_transfer,failed,0.00,2024-06-09 20:05:02
28882,28882,google_pay,paid,1492.59,2024-12-31 11:56:02
28883,28883,credit_card,paid,556.63,2023-02-02 02:29:49
28884,28884,paypal,paid,1225.06,2023-07-14 10:07:13
28885,28885,gift_card,paid,39.53,2023-07-10 21:57:04
28886,28886,apple_pay,paid,2389.71,2025-07-25 20:31:09
28887,28887,gift_card,paid,778.91,2025-09-22 17:56:12
28888,28888,gift_card,paid,2396.77,2024-03-27 02:58:37
28889,28889,paypal,paid,349.77,2024-04-19 09:59:46
28890,28890,credit_card,paid,1413.60,2023-07-15 10:16:26
28891,28891,google_pay,paid,1322.19,2025-05-13 16:54:36
28892,28892,credit_card,paid,216.92,2024-10-11 19:58:54
28893,28893,credit_card,paid,881.98,2024-06-24 21:19:31
28894,28894,bank_transfer,paid,558.71,2023-09-08 12:54:53
28895,28895,gift_card,paid,382.30,2024-04-24 02:41:22
28896,28896,paypal,paid,1060.32,2023-07-25 03:10:48
28897,28897,google_pay,paid,2245.04,2024-03-09 09:32:51
28898,28898,credit_card,paid,805.62,2024-07-20 22:00:33
28899,28899,gift_card,paid,462.48,2023-03-28 19:25:49
28900,28900,apple_pay,paid,722.78,2024-10-04 01:12:49
28901,28901,apple_pay,paid,1835.41,2023-05-29 03:44:58
28902,28902,google_pay,refunded,3388.71,2023-05-01 07:05:53
28903,28903,gift_card,refunded,777.20,2025-06-16 15:42:39
28904,28904,gift_card,paid,169.82,2025-05-25 19:33:36
28905,28905,bank_transfer,paid,452.79,2023-09-16 02:17:41
28906,28906,bank_transfer,paid,383.42,2024-01-28 12:43:30
28907,28907,bank_transfer,paid,999.58,2023-02-22 07:01:48
28908,28908,credit_card,paid,630.48,2024-08-01 18:45:15
28909,28909,gift_card,paid,210.63,2025-12-17 23:08:55
28910,28910,google_pay,paid,159.15,2023-06-02 15:34:31
28911,28911,paypal,paid,3431.74,2025-06-15 00:49:21
28912,28912,apple_pay,paid,399.82,2024-04-09 23:23:38
28913,28913,bank_transfer,paid,332.06,2025-10-18 18:01:58
28914,28914,google_pay,paid,2466.31,2025-02-06 16:07:43
28915,28915,apple_pay,paid,808.88,2023-09-20 07:08:18
28916,28916,paypal,partially_refunded,264.24,2023-06-27 20:36:57
28917,28917,gift_card,paid,238.64,2024-12-05 11:50:05
28918,28918,apple_pay,paid,241.42,2024-01-30 18:09:55
28919,28919,apple_pay,paid,922.64,2025-06-07 08:29:06
28920,28920,gift_card,paid,563.24,2025-02-25 07:57:01
28921,28921,gift_card,paid,661.89,2025-04-10 05:56:48
28922,28922,apple_pay,paid,779.84,2023-06-19 23:42:58
28923,28923,apple_pay,paid,445.12,2023-03-10 02:34:59
28924,28924,paypal,paid,343.64,2024-05-21 09:20:53
28925,28925,bank_transfer,authorized,1906.75,2023-10-29 15:30:21
28926,28926,credit_card,paid,368.48,2023-07-27 14:31:02
28927,28927,gift_card,paid,941.97,2024-04-15 09:19:57
28928,28928,paypal,failed,0.00,2025-02-27 18:07:30
28929,28929,google_pay,paid,795.38,2025-07-05 03:49:54
28930,28930,paypal,paid,873.19,2025-05-22 13:04:29
28931,28931,paypal,paid,1545.18,2024-08-02 12:41:50
28932,28932,paypal,paid,2641.97,2023-06-05 11:54:27
28933,28933,google_pay,paid,1105.42,2025-12-13 04:07:26
28934,28934,apple_pay,authorized,908.19,2023-09-23 13:13:17
28935,28935,paypal,paid,2723.48,2025-09-18 14:50:34
28936,28936,google_pay,paid,1352.20,2024-06-23 18:47:31
28937,28937,bank_transfer,paid,925.74,2025-04-12 21:08:12
28938,28938,google_pay,refunded,1406.71,2025-08-18 15:02:07
28939,28939,apple_pay,paid,1374.20,2025-08-28 08:30:40
28940,28940,gift_card,refunded,287.58,2025-01-27 22:03:37
28941,28941,bank_transfer,paid,1484.48,2023-03-19 15:33:01
28942,28942,credit_card,refunded,476.02,2024-10-04 01:49:34
28943,28943,apple_pay,paid,564.50,2023-11-20 12:12:34
28944,28944,apple_pay,paid,542.35,2025-04-02 14:28:34
28945,28945,gift_card,paid,1039.47,2023-01-23 01:18:01
28946,28946,paypal,paid,1130.71,2023-12-17 08:12:52
28947,28947,credit_card,partially_refunded,207.21,2023-03-16 20:29:47
28948,28948,bank_transfer,paid,1122.09,2025-06-16 04:23:13
28949,28949,gift_card,paid,843.95,2024-01-28 07:24:42
28950,28950,credit_card,partially_refunded,1315.46,2023-12-21 12:50:20
28951,28951,apple_pay,failed,0.00,2023-02-13 20:05:16
28952,28952,gift_card,paid,906.25,2024-07-22 01:30:55
28953,28953,gift_card,paid,730.00,2023-09-03 04:36:48
28954,28954,gift_card,paid,231.91,2025-02-10 11:26:49
28955,28955,gift_card,paid,1148.07,2023-11-03 01:59:22
28956,28956,google_pay,paid,1330.16,2023-06-27 05:29:25
28957,28957,google_pay,paid,87.41,2024-10-27 07:51:34
28958,28958,google_pay,paid,362.11,2023-01-04 13:29:17
28959,28959,credit_card,paid,442.10,2024-08-17 01:28:10
