ticket_id,customer_id,order_id,topic,ticket_status,priority,opened_datetime,closed_datetime,assigned_employee_id
5363,9751,22184,Warranty claim,closed,low,2025-09-26 13:37:04,2025-10-08 13:37:04,4
5364,6559,22187,Promo code,resolved,high,2023-04-23 14:07:38,2023-05-02 14:07:38,79
5365,8424,22190,Damaged item,closed,medium,2025-05-14 11:22:18,2025-05-22 11:22:18,79
5366,5617,22195,Payment issue,pending_customer,medium,2024-08-21 00:32:02,2024-08-25 00:32:02,14
5367,5714,22198,Payment issue,open,low,2023-10-18 22:58:24,2023-11-01 22:58:24,31
5368,8933,22211,Delivery delay,pending_customer,low,2023-02-16 06:55:28,,28
5369,5640,22217,Payment issue,closed,medium,2025-01-13 20:50:31,2025-01-19 20:50:31,114
5370,2000,22225,Damaged item,pending_customer,medium,2024-06-09 13:27:22,2024-06-22 13:27:22,41
5371,3841,22227,Product question,closed,medium,2023-08-22 13:50:51,2023-08-30 13:50:51,44
5372,7785,22234,Damaged item,pending_customer,low,2024-11-02 07:01:26,2024-11-16 07:01:26,2
5373,2848,22237,Warranty claim,closed,medium,2023-09-30 02:42:07,2023-10-05 02:42:07,2
5374,1541,22238,Damaged item,closed,high,2024-10-02 11:38:21,2024-10-09 11:38:21,116
5375,313,22240,Product question,escalated,high,2024-03-02 20:37:11,2024-03-07 20:37:11,113
5376,5895,22242,Promo code,closed,medium,2023-02-12 09:45:25,2023-02-21 09:45:25,75
5377,2417,22248,Refund request,escalated,medium,2023-02-24 14:20:43,2023-03-08 14:20:43,79
5378,234,22251,Delivery delay,escalated,low,2024-09-16 21:39:14,2024-09-30 21:39:14,101
5379,3073,22252,Account access,escalated,low,2025-05-22 17:11:29,2025-06-03 17:11:29,64
5380,8512,22260,Delivery delay,pending_customer,medium,2024-03-11 10:05:30,2024-03-16 10:05:30,92
5381,7255,22261,Payment issue,closed,medium,2025-04-25 17:18:17,2025-05-05 17:18:17,16
5382,1659,22267,Payment issue,pending_customer,medium,2023-07-04 11:17:39,2023-07-14 11:17:39,29
5383,2640,22268,Promo code,escalated,high,2024-11-04 19:38:44,2024-11-12 19:38:44,49
5384,8299,22275,Delivery delay,closed,low,2024-06-14 08:45:55,2024-06-17 08:45:55,91
5385,8026,22276,Damaged item,escalated,high,2025-02-15 17:51:25,2025-02-22 17:51:25,105
5386,7916,22281,Delivery delay,escalated,low,2023-10-02 08:42:06,2023-10-14 08:42:06,100
5387,4241,22282,Damaged item,pending_customer,medium,2024-02-15 02:38:28,2024-02-22 02:38:28,63
5388,2822,22284,Payment issue,closed,low,2023-06-21 15:31:16,2023-07-05 15:31:16,17
5389,4251,22285,Damaged item,escalated,low,2024-01-02 06:32:30,2024-01-14 06:32:30,29
5390,7556,22286,Warranty claim,escalated,low,2023-10-15 12:40:02,2023-10-22 12:40:02,70
5391,5981,22290,Warranty claim,open,low,2023-09-03 10:29:05,2023-09-04 10:29:05,102
5392,2049,22293,Product question,resolved,low,2023-01-13 15:09:43,2023-01-16 15:09:43,14
5393,9952,22296,Account access,pending_customer,medium,2025-02-18 10:51:02,2025-02-27 10:51:02,50
5394,7364,22300,Product question,open,high,2023-07-17 00:54:55,2023-07-19 00:54:55,11
5395,1592,22301,Promo code,closed,low,2024-09-06 01:35:34,2024-09-13 01:35:34,104
5396,95,22303,Payment issue,escalated,medium,2024-02-15 19:40:51,,26
5397,3050,22306,Refund request,open,low,2025-11-27 04:48:12,2025-11-28 04:48:12,113
5398,4563,22308,Account access,pending_customer,low,2025-05-06 03:14:10,2025-05-19 03:14:10,18
5399,6816,22311,Product question,closed,medium,2025-01-12 21:00:34,,96
5400,7629,22312,Account access,resolved,high,2024-08-08 23:00:56,2024-08-10 23:00:56,109
5401,4316,22315,Account access,escalated,medium,2024-03-04 20:17:14,2024-03-14 20:17:14,49
5402,3864,22320,Payment issue,pending_customer,medium,2024-01-04 12:10:30,,25
5403,6859,22323,Promo code,closed,low,2023-12-17 13:11:48,2023-12-28 13:11:48,108
5404,8557,22324,Warranty claim,open,urgent,2023-12-01 20:23:28,2023-12-07 20:23:28,31
5405,1057,22334,Promo code,closed,medium,2023-06-15 02:52:51,,33
5406,4239,22338,Account access,open,low,2025-05-24 15:23:01,2025-05-27 15:23:01,29
5407,73,22342,Delivery delay,resolved,low,2024-07-04 08:42:09,2024-07-06 08:42:09,78
5408,7947,22344,Damaged item,open,low,2025-04-14 23:56:30,,83
5409,7090,22346,Promo code,resolved,medium,2024-06-10 19:57:30,,82
5410,4080,22359,Refund request,escalated,high,2024-01-03 07:57:53,,61
5411,6117,22362,Product question,escalated,low,2025-01-23 17:21:25,,65
5412,6255,22367,Payment issue,pending_customer,high,2025-08-04 22:41:08,2025-08-09 22:41:08,83
5413,4018,22371,Promo code,open,urgent,2024-07-30 03:40:38,2024-08-11 03:40:38,79
5414,2242,22386,Product question,open,medium,2024-01-04 11:26:09,2024-01-12 11:26:09,78
5415,3651,22398,Damaged item,pending_customer,medium,2023-01-27 23:50:13,,71
5416,4569,22399,Warranty claim,resolved,low,2023-09-10 03:30:32,2023-09-10 03:30:32,37
5417,135,22403,Payment issue,resolved,medium,2023-08-11 22:10:07,2023-08-24 22:10:07,20
5418,3954,22404,Delivery delay,closed,low,2023-04-21 06:38:16,2023-04-27 06:38:16,46
5419,7163,22406,Promo code,escalated,medium,2025-03-06 09:42:07,,35
5420,6853,22411,Delivery delay,resolved,low,2024-04-15 02:48:26,2024-04-15 02:48:26,58
5421,3307,22414,Damaged item,pending_customer,medium,2024-05-17 01:59:16,2024-05-21 01:59:16,28
5422,6218,22416,Warranty claim,pending_customer,medium,2023-04-29 17:33:50,2023-05-10 17:33:50,5
5423,1288,22418,Warranty claim,escalated,high,2025-05-13 17:40:33,,70
5424,4672,22419,Promo code,closed,urgent,2025-05-06 15:27:55,2025-05-14 15:27:55,103
5425,7511,22426,Promo code,closed,medium,2023-05-30 15:50:33,2023-05-31 15:50:33,1
5426,6687,22435,Refund request,pending_customer,low,2024-06-24 14:34:28,2024-07-07 14:34:28,85
5427,5972,22440,Promo code,open,low,2025-06-17 21:10:37,2025-06-17 21:10:37,120
5428,2898,22448,Account access,closed,urgent,2024-09-06 01:15:57,,14
5429,2874,22451,Promo code,escalated,high,2025-01-25 03:54:37,,46
5430,2898,22453,Account access,pending_customer,low,2024-01-18 10:24:09,,44
5431,1094,22454,Delivery delay,open,low,2023-09-18 19:23:06,,9
5432,9286,22458,Refund request,pending_customer,medium,2024-03-08 01:26:00,2024-03-08 01:26:00,83
5433,5962,22461,Delivery delay,resolved,low,2025-09-19 19:03:12,,49
5434,8701,22469,Refund request,open,high,2023-08-26 22:05:39,,9
5435,380,22472,Damaged item,resolved,medium,2024-12-04 22:32:00,2024-12-10 22:32:00,24
5436,9460,22479,Product question,pending_customer,low,2024-02-19 07:15:28,,89
5437,1249,22481,Delivery delay,escalated,medium,2025-03-15 21:25:31,2025-03-25 21:25:31,97
5438,4955,22484,Product question,pending_customer,high,2024-02-01 00:02:03,2024-02-01 00:02:03,12
5439,9011,22488,Delivery delay,open,medium,2023-05-26 07:36:11,2023-06-07 07:36:11,100
5440,7219,22496,Refund request,closed,low,2025-02-07 14:32:20,2025-02-16 14:32:20,97
5441,5435,22502,Damaged item,closed,medium,2025-03-13 12:03:43,2025-03-13 12:03:43,66
5442,3075,22514,Product question,escalated,low,2024-03-03 18:01:50,2024-03-10 18:01:50,102
5443,4682,22520,Product question,resolved,low,2025-04-14 08:23:23,2025-04-22 08:23:23,23
5444,6894,22522,Payment issue,open,high,2025-04-18 15:20:30,2025-04-30 15:20:30,44
5445,1990,22524,Warranty claim,resolved,low,2025-01-27 05:03:19,2025-01-27 05:03:19,87
5446,9903,22531,Account access,resolved,low,2024-08-10 12:48:50,2024-08-15 12:48:50,27
5447,3629,22540,Damaged item,closed,low,2025-12-07 21:42:17,2025-12-08 21:42:17,73
5448,6116,22547,Promo code,pending_customer,low,2025-07-07 17:17:54,,120
5449,4346,22550,Promo code,resolved,high,2024-11-08 01:19:08,2024-11-19 01:19:08,111
5450,6142,22554,Refund request,escalated,medium,2023-03-29 23:47:26,2023-03-31 23:47:26,22
5451,7567,22564,Warranty claim,closed,medium,2025-01-13 18:58:10,,20
5452,9022,22565,Product question,escalated,low,2025-07-13 01:53:01,2025-07-15 01:53:01,40
5453,4625,22573,Refund request,closed,medium,2025-02-11 04:23:30,2025-02-15 04:23:30,4
5454,6156,22577,Product question,resolved,high,2023-05-01 03:55:27,2023-05-01 03:55:27,44
5455,4068,22578,Delivery delay,resolved,low,2024-08-17 21:59:04,2024-08-25 21:59:04,60
5456,5485,22585,Warranty claim,closed,high,2025-09-14 16:23:44,,104
5457,1989,22589,Refund request,open,low,2024-04-22 03:37:17,,80
5458,9771,22594,Promo code,resolved,low,2025-05-30 06:18:00,2025-06-08 06:18:00,91
5459,3249,22595,Payment issue,open,medium,2024-06-26 06:34:39,2024-07-03 06:34:39,85
5460,5730,22598,Promo code,pending_customer,medium,2024-01-21 09:15:26,2024-01-29 09:15:26,10
5461,1992,22599,Refund request,escalated,high,2024-07-31 18:05:12,2024-08-04 18:05:12,89
5462,382,22603,Product question,pending_customer,high,2023-11-22 22:48:23,,74
5463,651,22605,Promo code,resolved,low,2023-07-18 09:22:07,2023-07-22 09:22:07,23
5464,8978,22609,Damaged item,resolved,low,2024-08-05 17:31:47,2024-08-12 17:31:47,37
5465,3956,22610,Delivery delay,resolved,high,2025-07-31 11:13:42,2025-08-09 11:13:42,108
5466,1564,22612,Payment issue,escalated,medium,2024-12-16 11:02:38,2024-12-20 11:02:38,12
5467,5947,22613,Promo code,pending_customer,low,2025-10-31 10:54:11,2025-11-07 10:54:11,35
5468,9202,22617,Account access,resolved,low,2023-09-18 13:27:21,2023-09-20 13:27:21,106
5469,2766,22619,Warranty claim,escalated,high,2024-05-16 03:35:27,2024-05-28 03:35:27,76
5470,5184,22621,Account access,open,high,2024-06-09 03:59:35,2024-06-16 03:59:35,70
5471,8974,22632,Payment issue,closed,high,2024-01-19 09:16:51,2024-01-20 09:16:51,77
5472,9203,22635,Damaged item,open,medium,2025-08-07 06:09:13,2025-08-08 06:09:13,68
5473,9473,22641,Delivery delay,closed,medium,2023-09-22 19:32:05,2023-10-02 19:32:05,44
5474,3797,22643,Delivery delay,open,low,2025-08-26 02:11:05,2025-09-04 02:11:05,66
5475,584,22645,Product question,open,medium,2023-05-11 08:50:14,2023-05-11 08:50:14,2
5476,7235,22649,Payment issue,closed,medium,2023-11-08 07:53:52,2023-11-18 07:53:52,95
5477,3349,22650,Promo code,pending_customer,medium,2023-12-15 16:41:52,2023-12-22 16:41:52,6
5478,923,22652,Product question,resolved,urgent,2025-05-11 01:26:59,2025-05-24 01:26:59,87
5479,276,22658,Refund request,resolved,low,2025-06-04 13:23:35,2025-06-06 13:23:35,10
5480,8754,22666,Delivery delay,open,medium,2024-12-13 23:00:04,2024-12-22 23:00:04,107
5481,1254,22669,Damaged item,pending_customer,high,2025-09-15 09:14:46,2025-09-18 09:14:46,55
5482,1194,22675,Account access,resolved,medium,2024-10-05 16:57:56,2024-10-14 16:57:56,83
5483,8388,22676,Warranty claim,resolved,medium,2023-09-29 04:51:08,2023-10-11 04:51:08,73
5484,1925,22679,Refund request,escalated,high,2024-03-28 20:20:34,2024-04-06 20:20:34,8
5485,1,22681,Account access,escalated,low,2025-07-25 02:34:50,2025-07-29 02:34:50,40
5486,245,22688,Product question,escalated,low,2025-10-24 10:04:33,2025-10-30 10:04:33,103
5487,246,22691,Warranty claim,closed,urgent,2026-01-25 10:57:10,2026-01-31 10:57:10,32
5488,4140,22695,Product question,escalated,low,2024-09-13 03:06:18,2024-09-16 03:06:18,5
5489,259,22709,Promo code,escalated,medium,2024-01-06 02:51:52,,92
5490,858,22716,Refund request,open,low,2026-01-08 14:55:34,,66
5491,6534,22718,Warranty claim,closed,low,2025-05-06 03:50:50,,94
5492,946,22737,Account access,resolved,high,2023-11-29 14:18:40,2023-12-13 14:18:40,52
5493,3725,22738,Payment issue,pending_customer,low,2023-12-13 11:27:19,,20
5494,7,22739,Promo code,escalated,urgent,2024-09-08 19:31:43,2024-09-08 19:31:43,109
5495,7197,22742,Promo code,escalated,low,2025-04-29 05:36:11,2025-05-05 05:36:11,16
5496,8369,22743,Product question,escalated,high,2026-01-05 13:17:38,2026-01-07 13:17:38,29
5497,8376,22744,Product question,resolved,urgent,2025-03-12 15:43:45,2025-03-21 15:43:45,115
5498,6461,22748,Damaged item,resolved,urgent,2024-01-01 06:06:09,,85
5499,3672,22749,Warranty claim,resolved,low,2023-10-31 21:29:09,2023-11-13 21:29:09,98
5500,8354,22751,Promo code,closed,medium,2025-07-14 07:31:48,2025-07-24 07:31:48,77
5501,4484,22754,Account access,resolved,medium,2024-09-19 18:56:46,2024-09-27 18:56:46,111
5502,8445,22772,Refund request,pending_customer,medium,2024-02-22 13:55:02,,6
5503,1901,22774,Refund request,closed,medium,2024-08-13 19:13:44,,86
5504,2913,22775,Warranty claim,pending_customer,low,2023-10-04 13:29:03,,100
5505,9996,22782,Delivery delay,closed,low,2025-05-05 20:48:30,2025-05-19 20:48:30,64
5506,6758,22786,Delivery delay,closed,high,2024-01-31 04:14:52,2024-02-10 04:14:52,95
5507,4700,22793,Promo code,pending_customer,low,2023-07-17 10:41:34,2023-07-27 10:41:34,30
5508,7626,22794,Product question,resolved,medium,2025-09-08 16:44:07,2025-09-08 16:44:07,37
5509,8922,22795,Account access,closed,low,2025-08-11 10:27:10,2025-08-16 10:27:10,42
5510,5251,22797,Warranty claim,open,high,2023-12-15 13:59:43,,17
5511,6142,22799,Promo code,escalated,low,2023-12-08 20:01:41,2023-12-19 20:01:41,55
5512,2760,22803,Payment issue,pending_customer,low,2024-01-03 13:56:10,2024-01-11 13:56:10,29
5513,226,22804,Product question,resolved,low,2023-08-02 23:43:26,,71
5514,1118,22808,Product question,closed,high,2025-05-16 15:21:33,2025-05-26 15:21:33,69
5515,4619,22810,Payment issue,escalated,medium,2023-11-27 13:07:02,2023-12-01 13:07:02,81
5516,4417,22820,Payment issue,open,low,2023-05-30 07:30:36,2023-06-11 07:30:36,13
5517,5237,22821,Delivery delay,pending_customer,high,2025-02-04 04:15:30,2025-02-13 04:15:30,110
5518,9614,22822,Account access,pending_customer,medium,2025-08-28 00:08:37,,44
5519,3816,22826,Product question,open,high,2025-11-13 17:20:31,2025-11-15 17:20:31,32
5520,8067,22829,Account access,escalated,low,2023-09-10 12:15:32,2023-09-18 12:15:32,41
5521,206,22831,Promo code,open,high,2024-10-15 01:26:01,2024-10-15 01:26:01,72
5522,2210,22833,Promo code,pending_customer,low,2023-03-28 04:59:19,2023-04-10 04:59:19,59
5523,3056,22835,Damaged item,pending_customer,low,2023-03-08 14:49:41,2023-03-14 14:49:41,95
5524,9191,22836,Damaged item,pending_customer,medium,2025-04-04 05:17:13,2025-04-17 05:17:13,54
5525,4287,22839,Account access,closed,low,2025-08-06 18:27:31,2025-08-18 18:27:31,54
5526,805,22840,Account access,closed,medium,2025-06-25 21:03:53,2025-07-02 21:03:53,76
5527,7500,22841,Damaged item,resolved,low,2023-11-20 08:51:42,2023-11-28 08:51:42,26
5528,1091,22847,Warranty claim,closed,medium,2024-11-19 17:26:23,2024-11-29 17:26:23,72
5529,4574,22850,Refund request,closed,medium,2023-12-22 14:29:27,,36
5530,1585,22862,Product question,pending_customer,urgent,2024-11-10 16:39:52,2024-11-21 16:39:52,104
5531,9762,22868,Damaged item,pending_customer,medium,2025-05-12 01:59:59,2025-05-25 01:59:59,98
5532,5045,22872,Payment issue,escalated,urgent,2025-03-12 02:15:03,2025-03-22 02:15:03,8
5533,1180,22873,Damaged item,open,medium,2023-05-10 01:35:10,2023-05-22 01:35:10,69
5534,8571,22883,Delivery delay,pending_customer,medium,2023-08-19 18:29:18,2023-08-30 18:29:18,116
5535,9426,22890,Product question,pending_customer,low,2024-11-17 22:14:46,2024-11-24 22:14:46,111
5536,662,22895,Promo code,open,medium,2025-01-25 22:03:58,2025-02-08 22:03:58,119
5537,9460,22903,Product question,pending_customer,high,2025-09-16 11:16:10,2025-09-28 11:16:10,81
5538,4873,22904,Delivery delay,closed,low,2026-02-06 16:36:29,2026-02-15 16:36:29,20
5539,9475,22906,Damaged item,resolved,medium,2023-12-14 15:27:35,2023-12-20 15:27:35,59
5540,1429,22907,Refund request,resolved,medium,2023-02-24 13:54:00,2023-03-03 13:54:00,78
5541,8493,22910,Warranty claim,open,low,2025-04-07 18:59:58,,106
5542,8850,22917,Promo code,closed,high,2023-06-30 18:42:59,2023-07-07 18:42:59,20
5543,726,22920,Damaged item,escalated,medium,2024-01-20 11:08:08,2024-01-30 11:08:08,56
5544,6705,22923,Damaged item,pending_customer,low,2025-12-26 02:10:09,2026-01-09 02:10:09,64
5545,5306,22933,Account access,open,medium,2025-02-17 12:15:57,2025-02-24 12:15:57,114
5546,5671,22938,Refund request,pending_customer,medium,2023-10-25 07:57:06,2023-10-29 07:57:06,86
5547,9677,22943,Refund request,pending_customer,low,2024-06-29 19:42:34,2024-07-12 19:42:34,55
5548,688,22944,Product question,resolved,low,2023-03-11 23:25:30,2023-03-20 23:25:30,111
5549,2886,22951,Warranty claim,open,low,2023-02-05 08:29:07,2023-02-06 08:29:07,96
5550,4222,22952,Damaged item,open,medium,2025-12-29 23:46:53,2026-01-07 23:46:53,47
5551,9716,22960,Payment issue,resolved,high,2023-11-11 13:10:07,2023-11-12 13:10:07,36
5552,6858,22977,Warranty claim,pending_customer,urgent,2024-11-28 02:06:04,2024-12-10 02:06:04,73
5553,7856,22979,Payment issue,pending_customer,low,2024-01-24 08:03:34,2024-02-06 08:03:34,50
5554,6902,22997,Damaged item,closed,low,2024-11-29 20:40:22,2024-12-03 20:40:22,82
5555,2093,23002,Product question,resolved,medium,2023-12-28 01:09:33,,81
5556,9333,23006,Delivery delay,closed,medium,2025-12-03 02:37:52,2025-12-12 02:37:52,53
5557,1451,23007,Refund request,open,medium,2023-12-13 04:36:44,2023-12-24 04:36:44,18
5558,3127,23013,Damaged item,closed,low,2023-07-04 02:59:51,,9
5559,2129,23017,Damaged item,pending_customer,medium,2024-02-19 07:19:53,2024-03-03 07:19:53,29
5560,2703,23022,Warranty claim,closed,high,2025-12-17 06:48:24,2025-12-22 06:48:24,5
5561,4099,23027,Payment issue,escalated,medium,2023-07-13 17:01:41,2023-07-26 17:01:41,109
5562,9138,23028,Refund request,closed,medium,2024-05-01 09:24:54,2024-05-02 09:24:54,74
5563,6233,23034,Product question,escalated,medium,2024-07-09 17:39:12,2024-07-11 17:39:12,10
5564,4883,23038,Payment issue,open,low,2023-09-06 13:10:56,2023-09-06 13:10:56,33
5565,779,23040,Damaged item,closed,medium,2024-08-24 11:12:54,2024-08-27 11:12:54,117
5566,3327,23047,Account access,escalated,low,2025-04-08 12:43:03,,71
5567,6775,23057,Refund request,resolved,low,2023-02-22 02:15:49,2023-02-22 02:15:49,92
5568,8833,23061,Payment issue,open,low,2024-03-03 06:18:00,2024-03-17 06:18:00,65
5569,7075,23084,Damaged item,escalated,high,2023-07-15 07:38:49,2023-07-26 07:38:49,105
5570,5545,23094,Warranty claim,closed,medium,2025-09-08 11:26:33,2025-09-22 11:26:33,111
5571,9038,23095,Payment issue,closed,medium,2023-09-20 21:35:10,,53
5572,6807,23099,Damaged item,escalated,high,2025-05-28 07:58:40,2025-05-28 07:58:40,117
5573,8320,23101,Promo code,closed,urgent,2025-11-18 16:49:27,2025-11-25 16:49:27,43
5574,7048,23107,Payment issue,pending_customer,medium,2024-01-01 04:30:02,,64
5575,3808,23114,Refund request,escalated,high,2025-10-13 05:42:35,2025-10-24 05:42:35,22
5576,9438,23115,Account access,pending_customer,low,2024-06-26 03:18:35,2024-07-01 03:18:35,87
5577,3433,23120,Delivery delay,escalated,low,2025-12-24 21:06:46,2025-12-26 21:06:46,92
5578,400,23126,Promo code,escalated,low,2025-04-17 06:21:02,2025-04-27 06:21:02,41
5579,3708,23133,Refund request,escalated,high,2025-02-07 14:30:44,,54
5580,7833,23136,Delivery delay,escalated,high,2025-09-22 00:54:56,2025-09-23 00:54:56,61
5581,2371,23137,Delivery delay,closed,high,2023-02-13 00:53:03,2023-02-23 00:53:03,59
5582,1881,23139,Damaged item,pending_customer,low,2025-08-02 16:08:34,2025-08-02 16:08:34,27
5583,5674,23141,Payment issue,closed,low,2023-04-21 10:47:50,2023-05-05 10:47:50,110
5584,2939,23142,Damaged item,closed,medium,2026-02-13 00:24:30,2026-02-20 00:24:30,39
5585,5086,23146,Promo code,open,high,2023-03-09 17:26:06,2023-03-15 17:26:06,76
5586,3971,23147,Damaged item,open,high,2024-08-23 12:17:44,2024-09-01 12:17:44,79
5587,6474,23151,Delivery delay,escalated,low,2025-01-07 10:16:53,,41
5588,6041,23153,Delivery delay,resolved,medium,2024-05-29 23:17:01,2024-06-12 23:17:01,20
5589,121,23161,Promo code,escalated,medium,2025-08-03 06:16:55,2025-08-14 06:16:55,44
5590,2987,23164,Promo code,pending_customer,low,2023-03-23 08:35:49,2023-04-03 08:35:49,61
5591,6175,23166,Payment issue,open,medium,2025-03-08 14:02:47,,45
5592,7247,23167,Warranty claim,escalated,low,2023-05-29 10:41:18,2023-06-10 10:41:18,36
5593,9448,23168,Product question,escalated,medium,2024-06-16 05:17:16,2024-06-18 05:17:16,45
5594,2023,23172,Account access,pending_customer,low,2023-11-16 00:03:49,2023-11-30 00:03:49,24
