shipment_id,order_id,warehouse_id,shipping_method,carrier,shipped_datetime,delivered_datetime,shipment_status
18756,21984,4,overnight,DHL,2023-10-31 14:32:16,2023-11-02 14:32:16,delivered
18757,21985,4,standard,UPS,2023-04-03 07:00:49,2023-04-05 07:00:49,delivered
18758,21986,1,overnight,DHL,2023-04-27 09:19:37,2023-05-07 09:19:37,in_transit
18759,21987,7,overnight,FedEx,2023-09-11 19:07:54,2023-09-16 19:07:54,delivered
18760,21990,4,standard,USPS,2025-06-18 13:17:41,2025-06-28 13:17:41,lost
18761,21991,2,overnight,UPS,2024-07-01 15:05:30,,lost
18762,21992,1,overnight,DHL,2025-06-02 13:45:13,2025-06-11 13:45:13,delivered
18763,21994,8,overnight,FedEx,2023-01-28 13:51:59,2023-01-30 13:51:59,delivered
18764,21996,7,pickup,DHL,2024-09-12 23:33:32,2024-09-14 23:33:32,delivered
18765,21997,5,expedited,FedEx,2025-07-11 18:07:35,2025-07-15 18:07:35,delivered
18766,21998,8,standard,DHL,2025-03-06 03:49:52,2025-03-10 03:49:52,delivered
18767,21999,5,pickup,USPS,2024-12-13 01:59:06,2024-12-18 01:59:06,delivered
18768,22000,6,standard,USPS,2023-07-13 19:37:29,2023-07-21 19:37:29,delivered
18769,22001,7,standard,USPS,2025-12-30 12:59:26,2026-01-05 12:59:26,delivered
18770,22002,4,overnight,DHL,2023-10-11 09:54:15,2023-10-19 09:54:15,delivered
18771,22004,4,expedited,USPS,2024-10-12 01:58:24,,delivered
18772,22005,8,overnight,FedEx,2023-08-22 07:16:52,2023-09-01 07:16:52,delivered
18773,22006,5,overnight,USPS,2023-05-21 16:07:26,2023-05-27 16:07:26,delivered
18774,22007,6,overnight,FedEx,2024-04-13 05:41:46,2024-04-18 05:41:46,lost
18775,22008,4,standard,DHL,2026-01-02 17:27:15,2026-01-07 17:27:15,delivered
18776,22009,5,expedited,USPS,2025-09-30 12:02:26,,delivered
18777,22011,1,standard,USPS,2025-08-19 17:10:09,2025-08-27 17:10:09,delivered
18778,22012,7,expedited,USPS,2023-05-24 05:58:14,2023-05-25 05:58:14,delivered
18779,22013,5,expedited,DHL,2023-07-28 18:21:35,2023-07-29 18:21:35,delivered
18780,22014,6,overnight,FedEx,2024-10-28 17:06:56,2024-10-29 17:06:56,delivered
18781,22015,8,overnight,USPS,2024-08-27 07:15:04,,delivered
18782,22016,8,overnight,UPS,2025-08-07 02:53:20,2025-08-10 02:53:20,delivered
18783,22018,4,expedited,FedEx,2023-10-20 07:44:03,2023-10-30 07:44:03,delivered
18784,22019,8,overnight,DHL,2025-05-27 10:13:25,2025-06-04 10:13:25,in_transit
18785,22020,5,expedited,USPS,2023-02-20 09:27:41,2023-02-21 09:27:41,delivered
18786,22021,7,pickup,FedEx,2024-11-09 00:54:52,,in_transit
18787,22022,8,standard,USPS,2025-02-20 17:16:04,2025-02-22 17:16:04,delivered
18788,22023,7,expedited,USPS,2024-02-15 13:17:01,2024-02-22 13:17:01,delivered
18789,22025,4,overnight,FedEx,2024-01-04 05:08:29,2024-01-12 05:08:29,delivered
18790,22026,4,pickup,USPS,2023-06-16 19:48:18,,delivered
18791,22027,3,standard,UPS,2024-12-04 19:18:56,,delivered
18792,22028,4,expedited,DHL,2025-03-30 09:41:16,2025-04-08 09:41:16,delivered
18793,22029,4,pickup,FedEx,2023-09-05 20:06:20,2023-09-08 20:06:20,delivered
18794,22030,5,expedited,USPS,2024-09-28 08:20:23,2024-10-08 08:20:23,delivered
18795,22031,8,overnight,USPS,2025-06-09 09:33:34,,delivered
18796,22032,1,overnight,DHL,2023-01-11 06:50:27,2023-01-14 06:50:27,delivered
18797,22033,7,overnight,FedEx,2024-09-16 10:24:42,2024-09-24 10:24:42,delivered
18798,22034,6,standard,UPS,2024-02-22 04:00:13,2024-02-27 04:00:13,delivered
18799,22035,5,pickup,DHL,2024-06-18 19:04:31,2024-06-21 19:04:31,delivered
18800,22036,8,standard,USPS,2023-06-04 03:12:49,2023-06-05 03:12:49,in_transit
18801,22037,8,pickup,UPS,2024-07-11 08:29:32,2024-07-16 08:29:32,delivered
18802,22040,1,standard,FedEx,2023-08-19 17:59:12,2023-08-26 17:59:12,delivered
18803,22041,4,pickup,DHL,2024-08-28 10:13:51,2024-09-04 10:13:51,in_transit
18804,22044,3,overnight,DHL,2024-05-22 17:27:34,2024-05-25 17:27:34,in_transit
18805,22045,6,pickup,UPS,2023-03-17 16:59:17,,in_transit
18806,22046,4,expedited,FedEx,2023-11-01 08:28:53,2023-11-10 08:28:53,delivered
18807,22047,7,overnight,FedEx,2025-12-27 03:40:39,2026-01-05 03:40:39,in_transit
18808,22048,2,standard,USPS,2025-08-06 00:46:13,,delivered
18809,22049,5,standard,FedEx,2025-09-28 09:28:20,2025-10-01 09:28:20,delivered
18810,22050,7,standard,USPS,2025-08-16 20:33:45,2025-08-23 20:33:45,delivered
18811,22051,6,overnight,FedEx,2023-11-13 05:48:42,2023-11-20 05:48:42,delivered
18812,22052,4,pickup,FedEx,2025-11-24 19:40:35,2025-11-28 19:40:35,delivered
18813,22053,4,pickup,USPS,2025-02-04 02:51:12,2025-02-13 02:51:12,delivered
18814,22054,8,expedited,DHL,2025-12-31 03:56:01,2026-01-08 03:56:01,delivered
18815,22056,4,standard,UPS,2024-11-28 17:33:12,2024-12-08 17:33:12,delivered
18816,22057,6,pickup,FedEx,2023-01-20 22:39:12,2023-01-23 22:39:12,delivered
18817,22058,6,standard,DHL,2024-06-21 05:21:51,2024-06-24 05:21:51,delivered
18818,22059,3,expedited,UPS,2023-12-15 17:20:37,2023-12-23 17:20:37,delivered
18819,22060,7,standard,FedEx,2023-06-06 22:39:16,2023-06-13 22:39:16,in_transit
18820,22062,5,overnight,DHL,2023-11-08 01:36:43,2023-11-11 01:36:43,delivered
18821,22064,1,standard,USPS,2025-05-30 19:18:58,2025-06-09 19:18:58,delivered
18822,22065,2,standard,FedEx,2024-02-17 20:30:00,2024-02-25 20:30:00,in_transit
18823,22066,8,pickup,UPS,2024-01-13 19:45:44,2024-01-22 19:45:44,delivered
18824,22067,5,standard,FedEx,2025-08-29 04:41:12,,delivered
18825,22070,3,standard,USPS,2023-11-15 03:23:45,2023-11-17 03:23:45,delivered
18826,22071,1,expedited,UPS,2024-07-03 00:04:03,2024-07-10 00:04:03,delivered
18827,22072,5,overnight,FedEx,2023-07-01 00:58:44,2023-07-05 00:58:44,in_transit
18828,22073,8,overnight,USPS,2025-03-02 01:52:25,2025-03-03 01:52:25,delivered
18829,22074,3,expedited,USPS,2023-11-06 12:33:02,2023-11-14 12:33:02,delivered
18830,22075,6,pickup,DHL,2023-04-26 20:13:47,2023-04-29 20:13:47,in_transit
18831,22076,2,overnight,USPS,2025-12-22 01:56:40,2025-12-31 01:56:40,delivered
18832,22077,2,pickup,UPS,2025-12-08 05:46:51,2025-12-10 05:46:51,delivered
18833,22079,5,standard,DHL,2023-02-26 17:54:54,2023-03-08 17:54:54,delivered
18834,22080,5,standard,FedEx,2025-04-17 16:48:53,2025-04-19 16:48:53,delivered
18835,22082,5,expedited,FedEx,2025-07-09 00:06:37,2025-07-16 00:06:37,delivered
18836,22083,4,expedited,DHL,2023-06-27 14:59:20,2023-07-03 14:59:20,delivered
18837,22084,8,overnight,FedEx,2023-07-06 03:09:49,2023-07-13 03:09:49,delivered
18838,22086,7,overnight,DHL,2024-06-09 13:28:20,2024-06-14 13:28:20,in_transit
18839,22087,7,overnight,DHL,2024-05-08 04:21:32,2024-05-13 04:21:32,delivered
18840,22088,3,expedited,USPS,2024-04-07 19:48:10,,in_transit
18841,22089,5,overnight,DHL,2023-08-15 15:15:25,2023-08-19 15:15:25,delivered
18842,22090,4,expedited,DHL,2023-06-10 04:16:39,2023-06-18 04:16:39,delivered
18843,22091,7,expedited,FedEx,2023-05-02 02:24:12,2023-05-12 02:24:12,delivered
18844,22093,4,pickup,DHL,2024-10-11 23:13:24,,delivered
18845,22094,2,overnight,USPS,2024-11-06 14:32:19,2024-11-08 14:32:19,delivered
18846,22095,1,overnight,UPS,2025-05-19 13:49:40,2025-05-26 13:49:40,in_transit
18847,22096,2,standard,UPS,2023-03-17 17:08:27,2023-03-26 17:08:27,delivered
18848,22097,1,pickup,USPS,2024-10-16 21:59:09,2024-10-26 21:59:09,delivered
18849,22098,1,standard,UPS,2025-02-03 12:06:55,2025-02-05 12:06:55,delivered
18850,22099,8,expedited,UPS,2023-12-27 18:29:03,2023-12-28 18:29:03,returned
18851,22100,8,overnight,UPS,2025-10-04 00:51:37,2025-10-13 00:51:37,delivered
18852,22101,4,expedited,DHL,2023-05-07 22:44:14,2023-05-14 22:44:14,in_transit
18853,22102,5,pickup,USPS,2024-08-18 11:16:20,2024-08-24 11:16:20,delivered
18854,22103,1,pickup,FedEx,2024-06-21 01:09:42,2024-06-28 01:09:42,delivered
18855,22104,2,standard,USPS,2025-11-02 19:39:33,2025-11-04 19:39:33,delivered
18856,22105,5,overnight,UPS,2023-04-03 01:34:45,2023-04-12 01:34:45,delivered
18857,22106,2,pickup,UPS,2024-02-07 09:49:22,2024-02-13 09:49:22,delivered
18858,22107,7,standard,USPS,2025-02-03 14:54:44,2025-02-09 14:54:44,delivered
18859,22108,6,overnight,UPS,2023-08-22 02:18:04,2023-08-24 02:18:04,in_transit
18860,22110,3,overnight,FedEx,2024-10-28 18:34:00,,delivered
18861,22111,3,standard,USPS,2025-08-09 04:01:01,2025-08-16 04:01:01,delivered
18862,22112,3,overnight,USPS,2025-01-28 11:39:16,2025-01-30 11:39:16,returned
18863,22113,6,overnight,FedEx,2024-01-01 16:32:41,2024-01-07 16:32:41,delivered
18864,22114,3,pickup,USPS,2023-05-30 19:25:01,2023-06-09 19:25:01,delivered
18865,22115,2,standard,FedEx,2024-07-07 00:11:41,2024-07-17 00:11:41,delivered
18866,22116,6,pickup,FedEx,2024-12-29 09:57:05,2025-01-06 09:57:05,delivered
18867,22117,4,expedited,USPS,2024-04-06 06:30:36,2024-04-09 06:30:36,delivered
18868,22119,7,standard,FedEx,2025-02-07 20:51:54,2025-02-13 20:51:54,delivered
18869,22120,6,standard,UPS,2024-08-13 22:37:47,2024-08-16 22:37:47,delivered
18870,22121,3,expedited,USPS,2025-10-14 19:02:08,2025-10-15 19:02:08,delivered
18871,22122,3,overnight,USPS,2024-05-25 06:16:48,2024-06-02 06:16:48,delivered
18872,22123,2,pickup,USPS,2025-06-21 15:29:31,2025-06-22 15:29:31,in_transit
18873,22124,6,pickup,FedEx,2023-09-16 03:30:29,2023-09-23 03:30:29,delivered
18874,22126,7,overnight,USPS,2023-11-11 11:32:35,2023-11-19 11:32:35,delivered
18875,22127,6,standard,UPS,2024-09-03 17:50:19,2024-09-11 17:50:19,in_transit
18876,22128,3,standard,USPS,2025-10-01 15:01:16,2025-10-03 15:01:16,returned
18877,22129,7,standard,UPS,2025-04-24 01:05:31,2025-04-25 01:05:31,delivered
18878,22130,4,pickup,DHL,2023-10-22 06:40:11,2023-10-31 06:40:11,in_transit
18879,22131,6,pickup,UPS,2023-01-04 22:29:36,2023-01-05 22:29:36,delivered
18880,22132,1,expedited,USPS,2024-04-27 07:45:30,2024-04-30 07:45:30,delivered
18881,22133,7,pickup,DHL,2025-02-15 04:22:59,,delivered
18882,22136,4,pickup,FedEx,2024-11-13 01:43:43,2024-11-20 01:43:43,delivered
18883,22138,4,overnight,FedEx,2023-04-03 21:26:11,2023-04-04 21:26:11,delivered
18884,22139,7,overnight,FedEx,2023-09-14 14:41:52,2023-09-24 14:41:52,delivered
18885,22140,8,pickup,USPS,2023-10-21 20:03:22,2023-10-28 20:03:22,delivered
18886,22142,5,overnight,UPS,2025-10-01 02:35:23,2025-10-07 02:35:23,delivered
18887,22143,6,standard,FedEx,2024-11-05 01:34:34,,delivered
18888,22144,8,overnight,USPS,2024-09-21 11:24:33,2024-09-29 11:24:33,delivered
18889,22145,5,standard,DHL,2024-08-29 21:38:08,2024-09-06 21:38:08,delivered
18890,22146,2,expedited,USPS,2025-09-22 22:54:54,2025-09-30 22:54:54,delivered
18891,22149,7,expedited,USPS,2024-04-13 14:26:01,2024-04-23 14:26:01,delivered
18892,22150,1,expedited,DHL,2023-08-11 08:19:14,2023-08-17 08:19:14,delivered
18893,22151,1,overnight,UPS,2023-06-13 09:07:49,2023-06-19 09:07:49,delivered
18894,22152,6,expedited,UPS,2025-04-14 01:45:39,2025-04-21 01:45:39,returned
18895,22153,7,overnight,UPS,2023-03-06 05:25:02,2023-03-14 05:25:02,delivered
18896,22154,4,standard,USPS,2023-04-27 08:48:40,2023-04-30 08:48:40,delivered
18897,22155,8,standard,USPS,2025-11-24 05:36:31,2025-12-02 05:36:31,delivered
18898,22156,2,pickup,DHL,2023-01-27 15:31:52,2023-02-06 15:31:52,in_transit
18899,22157,4,expedited,UPS,2025-11-09 16:00:04,2025-11-11 16:00:04,delivered
18900,22158,5,standard,FedEx,2023-03-21 09:45:02,2023-03-30 09:45:02,delivered
18901,22159,7,overnight,FedEx,2025-02-24 13:45:35,2025-02-28 13:45:35,delivered
18902,22160,6,overnight,DHL,2023-08-14 18:31:10,2023-08-22 18:31:10,in_transit
18903,22161,1,overnight,DHL,2023-06-18 17:10:02,2023-06-25 17:10:02,delivered
18904,22162,5,standard,UPS,2024-05-20 09:48:23,2024-05-26 09:48:23,returned
18905,22164,3,overnight,USPS,2023-11-14 11:33:15,2023-11-21 11:33:15,delivered
18906,22165,8,overnight,DHL,2024-06-20 02:16:40,2024-06-26 02:16:40,in_transit
18907,22166,3,standard,USPS,2025-01-15 03:26:13,2025-01-24 03:26:13,delivered
18908,22167,4,pickup,UPS,2024-01-04 16:24:37,2024-01-13 16:24:37,delivered
18909,22168,3,overnight,USPS,2025-01-29 05:17:25,2025-02-06 05:17:25,delivered
18910,22169,4,expedited,USPS,2023-07-02 05:06:36,2023-07-11 05:06:36,delivered
18911,22170,3,standard,FedEx,2025-05-09 11:56:46,2025-05-13 11:56:46,in_transit
18912,22171,2,overnight,DHL,2025-04-12 20:50:48,2025-04-17 20:50:48,delivered
18913,22172,5,standard,DHL,2025-05-03 10:16:15,2025-05-07 10:16:15,delivered
18914,22173,7,expedited,UPS,2025-10-02 03:15:42,2025-10-07 03:15:42,delivered
18915,22174,1,expedited,USPS,2023-05-25 03:59:14,,in_transit
18916,22175,5,pickup,USPS,2025-10-03 13:30:45,2025-10-07 13:30:45,delivered
18917,22176,5,standard,UPS,2025-08-26 17:21:32,,delivered
18918,22177,5,standard,DHL,2024-12-19 21:34:48,2024-12-24 21:34:48,in_transit
18919,22178,3,overnight,DHL,2024-09-12 03:38:29,2024-09-14 03:38:29,in_transit
18920,22179,8,expedited,DHL,2025-10-27 23:30:21,2025-10-29 23:30:21,delivered
18921,22180,5,pickup,UPS,2023-03-04 08:22:49,2023-03-14 08:22:49,delivered
18922,22181,6,overnight,FedEx,2023-03-05 15:57:25,2023-03-12 15:57:25,delivered
18923,22183,8,pickup,DHL,2024-02-21 23:59:32,2024-02-29 23:59:32,delivered
18924,22184,3,overnight,UPS,2025-09-14 13:37:04,2025-09-16 13:37:04,delivered
18925,22185,4,standard,FedEx,2025-07-31 00:53:32,2025-08-05 00:53:32,delivered
18926,22187,4,standard,DHL,2023-04-07 14:07:38,2023-04-10 14:07:38,delivered
18927,22188,2,standard,DHL,2024-04-05 10:06:14,2024-04-12 10:06:14,in_transit
18928,22189,8,expedited,UPS,2024-04-24 14:53:52,,delivered
18929,22190,4,expedited,UPS,2025-04-20 11:22:18,,delivered
18930,22192,5,expedited,USPS,2024-12-13 08:26:55,2024-12-21 08:26:55,delivered
18931,22193,1,standard,USPS,2023-10-22 10:11:27,2023-10-28 10:11:27,delivered
18932,22194,5,pickup,UPS,2023-01-31 16:16:04,2023-02-03 16:16:04,delivered
18933,22195,8,overnight,FedEx,2024-07-24 00:32:02,2024-08-02 00:32:02,delivered
18934,22196,5,pickup,USPS,2024-01-06 16:48:42,2024-01-14 16:48:42,delivered
18935,22197,7,standard,DHL,2024-12-25 07:08:04,2025-01-04 07:08:04,in_transit
18936,22198,6,expedited,DHL,2023-09-09 22:58:24,2023-09-18 22:58:24,delivered
18937,22199,4,standard,USPS,2025-07-02 11:02:24,2025-07-06 11:02:24,delivered
18938,22200,5,expedited,FedEx,2025-01-21 23:54:55,2025-01-25 23:54:55,delivered
18939,22201,2,overnight,UPS,2025-07-07 08:40:11,2025-07-08 08:40:11,delivered
18940,22202,3,expedited,USPS,2023-01-12 19:37:23,2023-01-14 19:37:23,delivered
18941,22204,7,overnight,USPS,2024-08-31 08:15:19,2024-09-04 08:15:19,delivered
18942,22205,6,pickup,FedEx,2025-10-15 12:59:14,2025-10-24 12:59:14,delivered
18943,22206,8,overnight,UPS,2025-12-01 20:28:35,2025-12-04 20:28:35,delivered
18944,22207,7,expedited,DHL,2023-02-19 02:04:15,2023-03-01 02:04:15,delivered
18945,22208,4,expedited,UPS,2025-12-17 22:21:39,2025-12-22 22:21:39,delivered
18946,22209,5,standard,UPS,2023-05-03 06:10:39,2023-05-04 06:10:39,delivered
18947,22210,8,overnight,USPS,2023-10-23 12:41:02,2023-10-26 12:41:02,delivered
18948,22211,2,standard,FedEx,2023-01-27 06:55:28,2023-02-02 06:55:28,delivered
18949,22212,3,pickup,UPS,2024-08-10 14:17:59,2024-08-14 14:17:59,lost
18950,22213,6,overnight,UPS,2024-11-13 08:15:31,2024-11-21 08:15:31,delivered
18951,22214,7,overnight,DHL,2023-09-04 01:48:57,2023-09-14 01:48:57,in_transit
18952,22216,3,expedited,DHL,2025-09-25 14:10:28,2025-09-29 14:10:28,delivered
18953,22217,2,overnight,DHL,2024-12-08 20:50:31,2024-12-18 20:50:31,delivered
18954,22218,3,overnight,UPS,2024-11-11 13:41:25,2024-11-18 13:41:25,delivered
18955,22220,7,expedited,USPS,2023-12-02 05:07:35,2023-12-04 05:07:35,delivered
18956,22221,2,overnight,UPS,2023-06-11 17:37:24,2023-06-21 17:37:24,delivered
18957,22222,1,pickup,UPS,2026-01-02 18:37:03,2026-01-11 18:37:03,delivered
18958,22223,8,overnight,DHL,2024-10-25 13:00:59,2024-10-28 13:00:59,delivered
18959,22224,5,standard,FedEx,2023-04-17 10:38:49,2023-04-19 10:38:49,delivered
18960,22226,6,expedited,DHL,2025-12-22 05:31:54,2025-12-27 05:31:54,in_transit
18961,22227,7,standard,USPS,2023-07-23 13:50:51,2023-08-02 13:50:51,delivered
18962,22228,6,pickup,FedEx,2025-04-17 18:32:59,2025-04-22 18:32:59,in_transit
18963,22229,2,overnight,DHL,2024-12-11 07:04:52,2024-12-21 07:04:52,delivered
18964,22230,1,standard,FedEx,2023-12-22 12:14:53,,delivered
18965,22233,4,pickup,FedEx,2023-08-15 22:10:08,2023-08-19 22:10:08,delivered
18966,22234,6,pickup,USPS,2024-09-22 07:01:26,2024-09-30 07:01:26,in_transit
18967,22236,8,pickup,FedEx,2023-05-29 08:32:15,2023-06-06 08:32:15,delivered
18968,22237,1,standard,USPS,2023-09-06 02:42:07,2023-09-12 02:42:07,delivered
18969,22238,2,expedited,UPS,2024-09-03 11:38:21,,delivered
18970,22239,4,pickup,FedEx,2023-11-24 22:45:17,2023-12-01 22:45:17,returned
18971,22240,2,standard,USPS,2024-02-28 20:37:11,2024-03-06 20:37:11,returned
18972,22241,7,overnight,USPS,2024-01-16 20:10:21,2024-01-17 20:10:21,delivered
18973,22242,2,standard,DHL,2023-01-09 09:45:25,2023-01-15 09:45:25,delivered
18974,22243,2,pickup,USPS,2025-10-10 12:18:09,2025-10-15 12:18:09,delivered
18975,22245,4,overnight,DHL,2024-01-14 12:31:36,2024-01-24 12:31:36,delivered
18976,22247,3,expedited,FedEx,2024-12-11 13:23:16,2024-12-19 13:23:16,delivered
18977,22248,5,standard,DHL,2023-02-27 14:20:43,,in_transit
18978,22249,3,pickup,DHL,2023-07-30 08:36:02,2023-08-01 08:36:02,delivered
18979,22250,8,expedited,UPS,2023-06-02 17:15:34,,delivered
18980,22251,2,pickup,UPS,2024-09-14 21:39:14,2024-09-23 21:39:14,in_transit
18981,22253,6,pickup,USPS,2025-04-10 15:26:49,2025-04-15 15:26:49,delivered
18982,22254,1,overnight,FedEx,2023-03-20 06:07:03,2023-03-23 06:07:03,returned
18983,22255,2,overnight,FedEx,2023-10-03 18:44:36,2023-10-12 18:44:36,delivered
18984,22256,5,expedited,DHL,2025-09-12 00:15:48,2025-09-18 00:15:48,delivered
18985,22257,5,standard,DHL,2024-08-15 03:54:36,2024-08-25 03:54:36,delivered
18986,22258,4,standard,UPS,2023-11-11 11:39:22,,delivered
18987,22259,3,pickup,USPS,2025-12-18 06:58:03,2025-12-21 06:58:03,delivered
18988,22261,2,pickup,DHL,2025-03-17 17:18:17,2025-03-20 17:18:17,delivered
18989,22262,4,pickup,USPS,2024-07-18 20:12:13,2024-07-23 20:12:13,delivered
18990,22264,1,pickup,UPS,2023-06-09 04:06:58,2023-06-19 04:06:58,delivered
18991,22265,4,expedited,UPS,2024-08-03 01:41:19,2024-08-09 01:41:19,delivered
18992,22266,1,pickup,UPS,2025-05-08 19:19:08,2025-05-15 19:19:08,delivered
18993,22267,7,pickup,FedEx,2023-06-10 11:17:39,2023-06-17 11:17:39,delivered
18994,22268,6,expedited,FedEx,2024-10-02 19:38:44,2024-10-08 19:38:44,in_transit
18995,22270,2,overnight,DHL,2025-10-01 13:03:20,2025-10-11 13:03:20,delivered
18996,22271,5,overnight,DHL,2024-07-05 10:40:02,2024-07-10 10:40:02,delivered
18997,22272,2,expedited,UPS,2023-03-27 22:41:01,,delivered
18998,22273,3,overnight,USPS,2025-05-08 19:29:33,2025-05-12 19:29:33,delivered
18999,22274,6,overnight,USPS,2023-06-02 21:45:46,,delivered
19000,22275,5,overnight,DHL,2024-05-17 08:45:55,2024-05-22 08:45:55,delivered
19001,22276,4,pickup,UPS,2025-01-12 17:51:25,2025-01-21 17:51:25,delivered
19002,22277,5,pickup,USPS,2025-01-06 22:30:53,,in_transit
19003,22278,4,standard,UPS,2024-11-22 09:25:44,2024-11-28 09:25:44,delivered
19004,22279,5,pickup,DHL,2024-12-29 09:11:08,2024-12-30 09:11:08,delivered
19005,22280,3,expedited,USPS,2025-09-29 22:26:56,,in_transit
19006,22281,6,overnight,FedEx,2023-10-01 08:42:06,2023-10-03 08:42:06,delivered
19007,22283,4,standard,FedEx,2023-08-18 14:26:21,2023-08-22 14:26:21,delivered
19008,22285,2,overnight,USPS,2023-12-13 06:32:30,2023-12-20 06:32:30,delivered
19009,22286,1,overnight,USPS,2023-09-18 12:40:02,2023-09-24 12:40:02,delivered
19010,22287,6,expedited,FedEx,2024-08-03 03:19:05,2024-08-05 03:19:05,delivered
19011,22289,8,overnight,DHL,2025-05-01 09:33:45,2025-05-05 09:33:45,delivered
19012,22290,1,overnight,FedEx,2023-08-31 10:29:05,2023-09-09 10:29:05,in_transit
19013,22291,8,standard,UPS,2025-06-11 20:59:05,2025-06-15 20:59:05,delivered
19014,22292,1,expedited,USPS,2024-12-03 10:37:54,2024-12-06 10:37:54,in_transit
19015,22293,6,expedited,UPS,2023-01-06 15:09:43,2023-01-13 15:09:43,delivered
19016,22294,3,expedited,FedEx,2025-04-26 04:12:39,2025-04-29 04:12:39,delivered
19017,22295,2,expedited,USPS,2025-11-15 10:01:41,2025-11-20 10:01:41,delivered
19018,22296,2,pickup,UPS,2025-01-08 10:51:02,,delivered
19019,22297,7,pickup,FedEx,2023-10-17 12:51:00,2023-10-18 12:51:00,in_transit
19020,22298,7,pickup,DHL,2023-03-27 12:53:29,2023-04-04 12:53:29,delivered
19021,22299,7,expedited,FedEx,2024-08-16 15:12:16,2024-08-19 15:12:16,delivered
19022,22300,3,standard,FedEx,2023-06-24 00:54:55,,delivered
19023,22301,6,standard,UPS,2024-08-21 01:35:34,2024-08-30 01:35:34,delivered
19024,22302,8,expedited,UPS,2025-01-13 10:09:53,2025-01-23 10:09:53,delivered
19025,22303,4,standard,USPS,2024-02-03 19:40:51,2024-02-06 19:40:51,delivered
19026,22304,7,overnight,FedEx,2025-11-27 01:00:14,,delivered
19027,22305,1,standard,USPS,2023-10-12 21:06:10,2023-10-22 21:06:10,delivered
19028,22306,5,pickup,USPS,2025-11-13 04:48:12,2025-11-19 04:48:12,delivered
19029,22307,3,pickup,FedEx,2023-09-23 14:47:15,2023-10-01 14:47:15,delivered
19030,22308,7,expedited,DHL,2025-04-08 03:14:10,2025-04-17 03:14:10,delivered
19031,22309,7,pickup,FedEx,2024-09-06 02:02:50,2024-09-11 02:02:50,delivered
19032,22310,4,expedited,UPS,2023-11-26 08:19:00,2023-12-05 08:19:00,delivered
19033,22311,1,expedited,FedEx,2024-12-18 21:00:34,2024-12-19 21:00:34,delivered
19034,22312,3,expedited,USPS,2024-07-18 23:00:56,2024-07-22 23:00:56,delivered
19035,22313,1,pickup,UPS,2023-03-12 01:17:42,,delivered
19036,22314,1,expedited,DHL,2023-06-09 16:46:43,2023-06-13 16:46:43,delivered
19037,22315,6,expedited,DHL,2024-02-08 20:17:14,,delivered
19038,22316,2,pickup,DHL,2025-02-01 05:08:20,2025-02-08 05:08:20,delivered
19039,22317,6,pickup,FedEx,2023-03-18 05:03:39,2023-03-28 05:03:39,delivered
