return_id,order_id,customer_id,return_reason,return_status,refund_amount,return_date
2203,32060,9725,Too large,requested,21.16,2025-05-19
2204,32066,5586,Wrong item,received,118.03,2023-05-16
2205,32085,7959,Wrong item,requested,637.88,2025-11-03
2206,32140,5809,Arrived late,refunded,38.90,2023-10-02
2207,32148,8673,Changed mind,approved,312.68,2023-11-11
2208,32164,1217,Changed mind,refunded,591.52,2023-12-01
2209,32178,3709,Damaged,refunded,1022.80,2023-09-04
2210,32194,987,Too large,refunded,600.34,2024-02-15
2211,32197,2243,Arrived late,refunded,1558.17,2023-11-16
2212,32208,3555,Too small,refunded,508.72,2025-04-17
2213,32229,7605,Changed mind,received,842.16,2023-09-22
2214,32265,6115,Damaged,received,592.27,2025-11-20
2215,32271,2695,Arrived late,refunded,1261.04,2025-12-04
2216,32280,9,Wrong item,refunded,360.83,2024-11-23
2217,32303,2103,Too small,requested,300.46,2023-10-21
2218,32322,9223,Changed mind,received,382.07,2024-04-17
2219,32341,1684,Not as described,received,1223.14,2023-08-12
2220,32352,593,Too small,refunded,343.77,2024-04-21
2221,32361,2757,Changed mind,received,722.21,2023-02-17
2222,32366,7947,Too large,refunded,189.78,2024-01-03
2223,32380,1649,Changed mind,received,901.08,2024-05-20
2224,32423,3004,Too small,refunded,279.30,2023-06-17
2225,32434,4490,Not as described,received,101.26,2024-07-09
2226,32452,4091,Not as described,refunded,609.48,2025-05-16
2227,32470,4836,Too small,refunded,1492.74,2024-12-31
2228,32476,8216,Too large,refunded,16.93,2024-09-25
2229,32542,5038,Too small,approved,203.63,2024-08-12
2230,32548,6879,Arrived late,approved,595.65,2024-03-30
2231,32560,1303,Wrong item,approved,274.85,2023-02-28
2232,32562,404,Damaged,refunded,728.45,2026-01-03
2233,32577,7102,Too large,received,1390.37,2023-11-01
2234,32589,2550,Changed mind,refunded,494.29,2023-07-23
2235,32611,6417,Not as described,refunded,1459.76,2024-10-27
2236,32645,3361,Arrived late,refunded,947.92,2025-12-22
2237,32657,7632,Not as described,received,1103.03,2023-11-15
2238,32658,7390,Arrived late,refunded,119.13,2025-09-23
2239,32665,3070,Too large,refunded,390.59,2024-01-02
2240,32679,5094,Too small,refunded,257.01,2024-11-15
2241,32698,3104,Changed mind,refunded,984.69,2023-08-24
2242,32699,3030,Arrived late,refunded,100.80,2025-07-08
2243,32706,6880,Too small,refunded,1379.61,2024-12-30
2244,32728,3691,Too small,refunded,112.60,2025-01-16
2245,32737,7965,Too small,refunded,730.38,2025-05-31
2246,32776,8906,Not as described,received,430.36,2025-09-17
2247,32783,6106,Wrong item,refunded,1045.44,2023-12-01
2248,32787,3416,Damaged,approved,1723.70,2023-11-29
2249,32790,6458,Changed mind,refunded,513.96,2023-02-16
2250,32828,5959,Too large,requested,561.10,2023-08-12
2251,32855,814,Too large,received,156.95,2023-06-05
2252,32870,1143,Arrived late,refunded,603.87,2024-12-05
2253,32894,9463,Damaged,approved,250.33,2025-05-18
2254,32903,5798,Not as described,refunded,193.42,2024-01-12
2255,32913,3008,Not as described,received,34.12,2024-06-21
2256,32934,8887,Not as described,approved,239.63,2023-10-01
2257,32978,7426,Changed mind,refunded,1305.12,2025-05-06
2258,32979,6339,Too small,approved,578.75,2025-03-01
2259,33009,3445,Arrived late,received,1339.67,2023-03-31
2260,33014,2964,Too large,refunded,224.41,2025-11-24
2261,33016,7468,Too large,requested,1231.66,2023-07-07
2262,33032,666,Too small,rejected,533.77,2025-05-26
2263,33047,3012,Not as described,received,1760.41,2024-10-06
2264,33060,2826,Arrived late,received,603.40,2024-06-16
2265,33084,8821,Damaged,refunded,122.28,2024-10-17
2266,33089,8805,Too large,rejected,143.14,2024-03-08
2267,33145,6917,Too large,refunded,388.20,2024-04-18
2268,33150,2921,Arrived late,requested,391.85,2025-12-12
2269,33153,8287,Arrived late,received,185.59,2024-10-22
2270,33155,7661,Arrived late,requested,171.27,2024-02-29
2271,33161,4219,Too large,refunded,364.73,2024-09-19
2272,33173,7429,Damaged,refunded,279.37,2023-04-23
2273,33223,2474,Not as described,refunded,731.19,2025-04-04
2274,33273,5602,Changed mind,approved,102.07,2023-09-30
2275,33278,4991,Too large,approved,255.41,2024-12-06
2276,33287,8228,Not as described,refunded,310.87,2024-03-04
2277,33294,6471,Too large,received,781.02,2025-08-17
2278,33304,1107,Too large,refunded,305.37,2023-06-07
2279,33325,8621,Changed mind,requested,227.19,2025-06-08
2280,33334,9713,Too large,refunded,307.84,2024-03-12
2281,33344,569,Arrived late,refunded,99.39,2025-07-12
2282,33353,4325,Changed mind,approved,160.80,2026-02-13
2283,33386,3992,Damaged,refunded,1124.55,2023-06-19
2284,33409,5878,Arrived late,requested,156.12,2026-02-10
2285,33433,4796,Wrong item,refunded,76.33,2024-10-24
2286,33441,6563,Wrong item,refunded,45.82,2023-11-01
2287,33456,7633,Too small,approved,1780.00,2025-05-21
2288,33465,9968,Too large,approved,917.25,2025-10-01
2289,33469,7699,Too small,refunded,2039.38,2024-11-17
2290,33481,8644,Too large,approved,911.35,2025-09-10
2291,33516,2259,Damaged,refunded,455.55,2025-11-06
2292,33524,7995,Wrong item,rejected,564.31,2023-04-07
2293,33526,7151,Too large,received,246.26,2023-06-14
2294,33528,835,Wrong item,approved,234.78,2024-12-29
2295,33530,6054,Too small,approved,53.81,2024-09-01
2296,33544,7001,Changed mind,refunded,126.21,2024-04-05
2297,33555,1632,Arrived late,approved,503.00,2023-05-14
2298,33556,5127,Not as described,refunded,106.01,2025-02-04
2299,33581,9004,Too small,requested,235.21,2023-11-08
2300,33600,7385,Arrived late,received,384.21,2025-08-01
2301,33621,3077,Not as described,rejected,171.20,2025-11-06
2302,33644,8156,Too large,rejected,127.81,2023-05-10
2303,33659,968,Damaged,requested,435.66,2024-03-13
2304,33676,4357,Damaged,refunded,660.35,2025-12-06
2305,33684,7455,Wrong item,approved,717.65,2024-08-30
2306,33696,2128,Too large,refunded,325.65,2025-10-22
2307,33720,9499,Damaged,approved,433.66,2023-02-27
2308,33733,1123,Damaged,received,256.53,2024-02-17
2309,33764,1737,Too large,refunded,575.21,2026-01-26
2310,33781,8593,Wrong item,refunded,718.74,2025-09-07
2311,33806,5462,Not as described,refunded,128.69,2023-09-24
2312,33807,7279,Arrived late,refunded,286.10,2024-04-19
2313,33808,547,Wrong item,refunded,90.63,2024-09-12
2314,33811,6884,Damaged,approved,13.73,2023-10-17
2315,33822,2366,Too large,approved,270.78,2024-01-05
2316,33847,3286,Not as described,refunded,95.99,2025-07-07
2317,33848,3845,Wrong item,approved,210.00,2024-02-10
2318,33852,2602,Damaged,refunded,279.99,2025-06-03
2319,33858,5781,Too large,received,341.97,2024-10-09
2320,33867,4492,Too small,received,206.92,2024-08-02
2321,33880,2347,Arrived late,rejected,34.58,2023-05-28
2322,33905,8268,Damaged,requested,354.26,2025-11-11
2323,33909,146,Wrong item,refunded,32.97,2024-03-27
2324,33916,2475,Wrong item,rejected,3016.26,2025-12-21
2325,33925,724,Not as described,requested,414.09,2024-04-10
2326,33969,3968,Arrived late,received,1073.79,2026-01-04
2327,33974,3523,Not as described,approved,609.13,2023-09-14
2328,33975,6582,Not as described,refunded,773.45,2025-03-19
2329,33998,7186,Not as described,refunded,427.83,2023-06-14
2330,34003,6389,Changed mind,approved,502.87,2025-04-08
2331,34009,3547,Damaged,approved,267.24,2024-03-15
2332,34023,2354,Wrong item,requested,818.51,2024-05-22
2333,34024,8278,Too large,received,445.15,2024-09-27
2334,34054,2282,Too large,approved,566.67,2025-04-26
2335,34068,7606,Wrong item,received,183.96,2023-05-13
2336,34070,6429,Damaged,refunded,67.90,2025-12-14
2337,34079,5298,Too small,requested,1255.10,2024-06-06
2338,34088,4692,Not as described,rejected,138.52,2024-01-01
2339,34114,2613,Too small,approved,62.62,2025-03-16
2340,34117,213,Wrong item,received,700.33,2025-04-15
2341,34134,732,Arrived late,refunded,743.33,2025-09-16
2342,34152,2328,Damaged,refunded,320.19,2025-01-22
2343,34158,9049,Too large,approved,140.77,2023-01-24
2344,34179,4458,Wrong item,refunded,71.66,2024-11-21
2345,34184,1347,Not as described,received,967.70,2025-07-05
2346,34189,5324,Changed mind,refunded,1768.14,2025-06-23
2347,34204,5937,Damaged,refunded,853.11,2026-01-16
2348,34210,5666,Changed mind,approved,234.36,2023-10-03
2349,34230,3713,Arrived late,refunded,104.67,2024-10-11
2350,34235,1373,Arrived late,approved,211.58,2023-11-07
2351,34238,6734,Too small,approved,62.90,2025-01-31
2352,34243,9550,Arrived late,approved,187.64,2024-10-03
2353,34261,8390,Too large,refunded,24.49,2023-08-27
2354,34277,5534,Changed mind,received,850.62,2025-11-22
2355,34294,9532,Too small,refunded,472.82,2023-06-27
2356,34311,6514,Not as described,refunded,153.31,2024-08-14
2357,34346,2410,Arrived late,refunded,701.18,2025-06-11
2358,34370,9055,Changed mind,approved,73.42,2025-08-25
2359,34387,6224,Too large,refunded,8.25,2024-07-27
2360,34409,3197,Wrong item,received,2553.22,2024-12-31
2361,34418,7805,Changed mind,received,59.86,2024-06-27
2362,34428,7574,Arrived late,requested,348.14,2025-07-11
2363,34448,4701,Not as described,requested,427.20,2025-07-08
2364,34451,9160,Too large,received,385.49,2024-10-25
2365,34496,7427,Not as described,refunded,62.70,2023-03-30
2366,34500,4167,Too large,refunded,330.61,2024-12-09
2367,34506,6250,Arrived late,approved,292.30,2023-10-18
2368,34509,8113,Not as described,received,1028.43,2026-02-04
2369,34523,9982,Arrived late,rejected,347.63,2025-12-29
2370,34537,3048,Not as described,received,185.34,2025-02-27
2371,34539,9603,Too large,refunded,1023.55,2026-02-09
2372,34565,27,Not as described,received,735.07,2024-02-20
2373,34574,3482,Too large,refunded,153.95,2025-11-27
2374,34582,7164,Changed mind,refunded,225.52,2025-01-25
2375,34640,6872,Arrived late,requested,405.14,2024-10-20
2376,34644,6027,Damaged,refunded,283.90,2025-11-05
2377,34662,3497,Changed mind,received,1563.18,2024-01-25
2378,34664,1182,Damaged,rejected,218.50,2025-10-06
2379,34686,6280,Not as described,received,223.48,2024-12-11
2380,34692,1654,Too large,approved,220.70,2023-12-22
2381,34706,4377,Changed mind,received,70.17,2024-09-08
2382,34710,3344,Too small,received,27.25,2024-01-15
2383,34768,4207,Not as described,refunded,1367.34,2023-12-30
2384,34771,2872,Too small,received,155.95,2025-11-01
2385,34779,9354,Too small,refunded,142.74,2024-09-26
2386,34798,9535,Not as described,refunded,3898.91,2024-11-01
2387,34840,7622,Not as described,requested,47.05,2025-11-21
2388,34899,5703,Too large,approved,83.31,2024-05-27
2389,34908,584,Changed mind,refunded,220.52,2023-12-13
2390,34920,9226,Changed mind,requested,56.01,2024-01-20
2391,34936,5094,Too small,approved,94.52,2023-09-21
2392,34941,5264,Changed mind,refunded,208.30,2025-12-02
2393,34975,9686,Not as described,refunded,653.52,2024-11-16
2394,34982,162,Too large,refunded,275.46,2025-12-30
2395,34999,9562,Changed mind,approved,508.01,2024-12-16
2396,35085,5705,Arrived late,approved,1017.60,2024-09-22
2397,35099,8015,Too small,refunded,304.84,2024-09-02
2398,35105,2887,Too large,refunded,223.95,2025-08-31
2399,35115,9873,Arrived late,refunded,204.94,2025-11-03
2400,35144,383,Not as described,received,385.35,2025-11-21
2401,35174,9144,Not as described,received,50.49,2025-01-21
2402,35186,9361,Arrived late,approved,109.78,2024-10-18
2403,35202,3775,Too small,requested,215.38,2025-09-22
2404,35217,7938,Damaged,received,1560.80,2023-01-24
2405,35218,6060,Too small,refunded,499.87,2025-08-27
2406,35219,577,Changed mind,refunded,186.79,2025-11-16
2407,35224,5198,Not as described,received,191.11,2024-05-07
2408,35244,9395,Wrong item,refunded,73.15,2024-08-11
2409,35259,5256,Changed mind,approved,397.78,2024-02-07
2410,35270,1572,Wrong item,refunded,203.20,2023-05-01
2411,35336,4724,Arrived late,received,177.83,2024-12-20
2412,35353,2175,Too small,approved,1333.31,2025-10-11
2413,35378,5639,Too large,received,1094.48,2024-03-04
2414,35400,1422,Not as described,rejected,567.35,2025-02-02
2415,35408,3160,Arrived late,refunded,533.20,2025-01-09
2416,35425,7214,Too large,refunded,280.45,2023-04-28
2417,35457,729,Too small,requested,151.99,2024-02-28
2418,35490,8354,Wrong item,received,1033.11,2025-08-17
2419,35495,1335,Damaged,refunded,480.92,2025-05-20
2420,35531,3033,Not as described,requested,1224.27,2025-04-20
2421,35532,570,Arrived late,received,395.72,2023-04-05
2422,35540,9269,Wrong item,approved,1325.56,2024-05-12
2423,35578,9565,Not as described,approved,1418.83,2023-09-28
2424,35589,5248,Damaged,received,741.74,2025-07-23
2425,35599,6954,Too large,requested,498.57,2025-03-22
2426,35605,4517,Not as described,received,985.83,2023-05-24
2427,35610,4471,Wrong item,refunded,409.90,2025-04-25
2428,35621,3929,Not as described,refunded,1683.15,2023-04-24
2429,35641,6152,Changed mind,rejected,1755.55,2024-01-13
2430,35643,8044,Wrong item,rejected,431.52,2024-10-11
2431,35644,3798,Not as described,refunded,329.86,2024-01-11
2432,35650,5889,Too small,requested,438.30,2025-04-25
2433,35673,8150,Arrived late,approved,588.41,2025-08-03
2434,35679,436,Damaged,requested,2038.67,2025-02-20
2435,35698,1606,Arrived late,refunded,3549.67,2025-08-02
2436,35702,6774,Not as described,refunded,63.83,2023-05-14
2437,35731,9,Not as described,refunded,666.71,2024-05-11
2438,35753,6596,Too large,refunded,407.78,2024-06-04
2439,35780,1435,Damaged,rejected,511.87,2024-12-17
2440,35794,7992,Too large,approved,604.47,2024-02-20
2441,35802,3501,Too small,received,604.45,2025-07-21
2442,35820,2064,Damaged,approved,37.24,2024-05-09
2443,35827,3207,Too large,received,373.49,2024-02-20
2444,35862,3025,Too small,received,974.18,2023-05-08
2445,35870,5298,Wrong item,refunded,148.14,2023-11-27
2446,35908,8541,Wrong item,refunded,219.30,2024-09-19
2447,35918,6405,Wrong item,refunded,483.50,2024-09-17
2448,35939,3887,Not as described,requested,60.75,2024-08-24
2449,35975,3356,Too large,refunded,51.20,2023-06-26
2450,35977,3026,Damaged,received,585.54,2024-07-26
2451,35982,4910,Too large,refunded,211.96,2025-12-01
2452,35983,4967,Changed mind,approved,463.56,2025-01-20
2453,35994,9801,Too large,refunded,748.16,2023-12-15
2454,36043,5223,Wrong item,approved,305.10,2024-05-26
2455,36065,1068,Too large,requested,1033.83,2025-07-15
2456,36072,4717,Too large,received,249.59,2023-07-05
2457,36105,3004,Arrived late,approved,662.40,2025-04-06
2458,36112,4780,Changed mind,refunded,198.35,2024-06-09
2459,36121,1110,Wrong item,approved,308.27,2024-08-06
2460,36130,1244,Too large,refunded,207.32,2023-06-13
2461,36143,5883,Too large,rejected,394.38,2023-04-30
2462,36146,7758,Wrong item,refunded,1948.03,2024-10-15
2463,36151,6711,Wrong item,refunded,1426.91,2024-08-29
2464,36166,3628,Wrong item,refunded,1638.42,2025-08-18
2465,36167,511,Too large,received,208.36,2023-10-29
2466,36190,5625,Wrong item,refunded,1549.26,2023-11-23
2467,36191,8880,Too large,received,470.38,2024-08-10
2468,36193,206,Damaged,refunded,127.66,2026-02-07
2469,36214,1279,Too small,received,1359.32,2023-12-12
2470,36231,7153,Changed mind,refunded,444.40,2023-10-26
2471,36236,8766,Damaged,refunded,138.19,2023-11-07
2472,36243,2982,Too large,requested,1471.86,2025-10-17
2473,36245,7584,Not as described,rejected,1585.53,2025-04-01
2474,36262,4398,Wrong item,requested,50.24,2025-12-17
2475,36278,5441,Not as described,refunded,2030.35,2025-10-13
2476,36291,9408,Wrong item,approved,692.44,2023-09-02
2477,36304,5277,Changed mind,refunded,108.56,2023-07-10
2478,36343,7378,Not as described,refunded,1452.89,2024-03-18
2479,36348,8304,Changed mind,received,2304.93,2023-06-07
2480,36350,4598,Damaged,received,523.84,2024-12-24
2481,36359,3785,Too large,received,2149.80,2024-12-20
2482,36394,1833,Changed mind,received,759.58,2023-04-26
2483,36428,7847,Not as described,approved,250.52,2026-01-30
2484,36455,7995,Arrived late,refunded,221.10,2025-06-21
2485,36464,4168,Too small,approved,259.60,2024-02-20
2486,36482,3798,Arrived late,received,275.11,2025-06-19
2487,36486,717,Wrong item,received,839.74,2024-01-10
2488,36487,1078,Too large,approved,1691.19,2023-12-18
2489,36488,4423,Wrong item,requested,993.03,2025-05-27
2490,36500,6077,Changed mind,refunded,43.94,2024-05-13
2491,36534,5238,Changed mind,refunded,642.67,2024-02-16
2492,36540,9105,Wrong item,refunded,473.94,2023-05-25
2493,36648,6229,Wrong item,refunded,430.62,2025-06-22
2494,36652,2667,Wrong item,approved,110.01,2024-11-23
2495,36656,9052,Too large,received,1275.80,2025-09-09
2496,36664,9887,Changed mind,approved,500.11,2023-03-15
2497,36669,3865,Too small,refunded,279.25,2023-09-06
2498,36687,4320,Too large,refunded,759.57,2023-11-26
2499,36700,2315,Not as described,approved,47.15,2025-08-14
2500,36726,3008,Arrived late,rejected,151.34,2025-12-22
2501,36755,2498,Damaged,approved,143.07,2025-09-20
2502,36759,3033,Too small,received,669.72,2023-08-20
2503,36768,1982,Arrived late,rejected,866.16,2024-02-27
2504,36771,4606,Arrived late,refunded,1640.89,2023-07-31
2505,36824,3712,Arrived late,approved,79.38,2024-06-30
2506,36843,4569,Too small,refunded,851.91,2023-08-02
2507,36844,67,Changed mind,received,344.84,2025-06-26
2508,36861,587,Not as described,refunded,1428.56,2023-06-26
2509,36870,2786,Wrong item,requested,74.88,2024-03-05
2510,36882,9485,Not as described,refunded,84.13,2025-01-09
2511,36895,7774,Wrong item,refunded,1455.71,2025-01-04
2512,36906,510,Not as described,requested,235.70,2024-02-19
2513,36914,2154,Too small,refunded,85.56,2023-04-20
2514,36997,9917,Too small,refunded,155.61,2024-03-21
2515,37011,2834,Not as described,received,66.92,2024-02-10
2516,37025,2863,Not as described,refunded,699.45,2024-04-23
2517,37031,9311,Wrong item,requested,353.82,2025-08-24
2518,37034,7643,Arrived late,refunded,81.08,2025-04-28
2519,37051,5932,Wrong item,refunded,341.97,2025-05-13
2520,37059,7185,Wrong item,requested,111.96,2023-08-16
2521,37064,1035,Too small,refunded,713.32,2024-07-13
2522,37065,8087,Not as described,refunded,192.99,2024-01-25
2523,37068,1075,Not as described,refunded,105.83,2025-10-31
2524,37084,370,Not as described,refunded,123.87,2024-06-21
2525,37101,5626,Arrived late,rejected,72.72,2024-04-29
2526,37111,7983,Arrived late,refunded,290.00,2024-07-06
2527,37114,8996,Too small,refunded,950.29,2025-11-07
2528,37119,7659,Changed mind,refunded,2487.89,2023-02-11
2529,37120,5230,Changed mind,refunded,673.63,2023-03-10
2530,37129,947,Changed mind,refunded,2065.25,2025-11-13
2531,37154,1937,Wrong item,received,255.72,2025-07-20
2532,37166,3857,Wrong item,approved,400.11,2024-12-09
2533,37171,8161,Too large,approved,1922.66,2023-10-11
